"ENTITY_CD","SCHOOL_NAME","NUM_PRINC","NUM_TEACH","NUM_COUNSELORS","NUM_SOCIAL"
"121901040001","TOWNSEND ELEMENTARY SCHOOL",1,31,1,0
"121901040002","WALTON HIGH SCHOOL",2,29,2,0
"121901040003","WALTON MIDDLE SCHOOL",3,27,1,0
"130200010001","J V FORRESTAL ELEMENTARY SCHOOL",1,29,0,1
"130200010002","SOUTH AVENUE SCHOOL",1,31,0,0
"130200010003","GLENHAM SCHOOL",1,33,0,0
"130200010004","ROMBOUT MIDDLE SCHOOL",1,64,2,1
"130200010005","BEACON HIGH SCHOOL",1,74,4,1
"130200010006","SARGENT SCHOOL",1,32,0,1
"130502020001","WINGDALE ELEMENTARY SCHOOL",1,20,0,0
"130502020002","DOVER ELEMENTARY SCHOOL",1,29,0,0
"130502020003","DOVER HIGH SCHOOL",1,41,3,0
"130502020004","DOVER MIDDLE SCHOOL",1,33,1,0
"130801060002","NETHERWOOD SCHOOL",1,27,0,1
"130801060003","RALPH R SMITH SCHOOL",1,37,0,1
"130801060005","VIOLET AVENUE SCHOOL",1,30,0,0
"130801060006","HAVILAND MIDDLE SCHOOL",1,79,3,1
"130801060007","FRANKLIN D ROOSEVELT SENIOR HIGH SCHOOL",1,97,5,2
"130801060008","NORTH PARK ELEMENTARY SCHOOL",1,38,0,0
"131101040004","WEBUTUCK HIGH SCHOOL",1,28,0,1
"131101040006","WEBUTUCK ELEMENTARY SCHOOL",1,7,0,1
"131101040007","EUGENE BROOKS MIDDLE SCHOOL",1,39,0,1
"131201040001","PAWLING ELEMENTARY SCHOOL",1,28,1,0
"131201040002","PAWLING HIGH SCHOOL",1,37,2,0
"131201040003","PAWLING MIDDLE SCHOOL",1,36,2,0
"131301040001","SEYMOUR SMITH INTERMEDIATE LEARNING CENTER",1,26,0,0
"131301040002","STISSING MOUNTAIN HIGH SCHOOL",1,55,3,0
"131301040003","COLD SPRING EARLY LEARNING CENTER",1,19,0,0
"131500010001","WARRING MAGNET ACADEMY OF SCIENCE AND TECHNOLOGY",1,27,0,1
"131500010003","GOV GEORGE CLINTON SCHOOL",1,23,0,0
"131500010006","G W KRIEGER SCHOOL",1,34,0,1
"131500010007","SMITH EARLY LEARNING CENTER",1,19,0,0
"131500010009","MORSE YOUNG MAGNET SCHOOL",1,45,0,0
"131500010010","POUGHKEEPSIE HIGH SCHOOL",1,107,5,1
"131500010011","POUGHKEEPSIE MIDDLE SCHOOL",1,104,3,1
"131500010013","COLUMBUS SCHOOL",0,0,0,0
"131601060001","ARTHUR S MAY SCHOOL",1,43,0,1
"131601060002","BEEKMAN SCHOOL",1,39,0,0
"131601060004","OVERLOOK PRIMARY SCHOOL",1,33,0,0
"131601060005","TRAVER ROAD PRIMARY SCHOOL",1,25,0,0
"131601060008","ARLINGTON HIGH SCHOOL",1,192,15,5
"131601060010","WEST ROAD/D'AQUANNIS INTERMEDIATE SCHOOL",1,31,0,0
"131601060011","NOXON ROAD ELEMENTARY SCHOOL",1,33,0,0
"131601060012","LAGRANGE MIDDLE SCHOOL",1,93,4,1
"131601060013","TITUSVILLE INTERMEDIATE",2,36,0,0
"131601060014","VAIL FARM ELEMENTARY SCHOOL",1,56,0,0
"131601060015","UNION VALE MIDDLE SCHOOL",1,90,4,1
"131602020001","HAGAN SCHOOL",1,33,0,0
"131602020003","NASSAU SCHOOL",1,30,0,0
"131602020004","ORVILLE A TODD MIDDLE SCHOOL",1,46,2,0
"131602020005","SPACKENKILL HIGH SCHOOL",1,55,3,1
"131701060002","RED HOOK SENIOR HIGH SCHOOL",2,61,3,0
"131701060004","LINDEN AVENUE MIDDLE SCHOOL",1,41,3,0
"131701060006","MILL ROAD-INTERMEDIATE GRADES",1,33,1,0
"131701060008","MILL ROAD-PRIMARY GRADES",1,35,0,0
"131801040001","RHINEBECK SENIOR HIGH SCHOOL",1,47,2,1
"131801040002","CHANCELLOR LIVINGSTON ELEMENTARY SCHOOL",1,40,0,1
"131801040003","BULKELEY MIDDLE SCHOOL",1,32,1,1
"132101060001","BRINCKERHOFF ELEMENTARY SCHOOL",1,40,0,0
"132101060002","FISHKILL ELEMENTARY SCHOOL",1,29,0,0
"132101060003","FISHKILL PLAINS ELEMENTARY SCHOOL",2,40,0,0
"132101060004","GAYHEAD SCHOOL",1,59,0,0
"132101060005","JAMES S EVANS ELEMENTARY SCHOOL",1,21,0,1
"132101060006","KINRY ROAD ELEMENTARY SCHOOL",1,25,0,0
"132101060007","VASSAR ROAD ELEMENTARY SCHOOL",1,20,0,0
"132101060008","SHEAFE ROAD ELEMENTARY SCHOOL",1,44,0,1
"132101060009","VAN WYCK JUNIOR HIGH SCHOOL",1,74,3,0
"132101060010","WAPPINGERS JUNIOR HIGH SCHOOL",1,66,3,2
"132101060011","ROY C KETCHAM SENIOR HIGH SCHOOL",1,125,8,1
"132101060012","OAK GROVE ELEMENTARY SCHOOL",1,29,0,0
"132101060013","MYERS CORNERS SCHOOL",1,50,0,1
"132101060015","JOHN JAY SENIOR HIGH SCHOOL",1,144,7,1
"132101060016","ORCHARD VIEW ALTERNATIVE HIGH SCHOOL",1,11,1,0
"132201040001","MILLBROOK MIDDLE SCHOOL",1,37,1,0
"132201040002","ALDEN PLACE ELEMENTARY SCHOOL",1,22,0,0
"132201040003","ELM DRIVE ELEMENTARY SCHOOL",1,17,0,0
"132201040005","MILLBROOK HIGH SCHOOL",3,42,2,0
"140101060003","ALDEN PRIMARY AT TOWNLINE",1,25,0,0
"140101060005","ALDEN MIDDLE SCHOOL",1,38,2,0
"140101060006","ALDEN SENIOR HIGH SCHOOL",1,46,2,1
"140101060007","ALDEN INTERMEDIATE SCHOOL",1,25,0,0
"140201060001","AMHERST MIDDLE SCHOOL",1,68,5,1
"140201060002","AMHERST CENTRAL HIGH SCHOOL",1,79,4,1
"140201060005","SMALLWOOD DRIVE SCHOOL",1,54,0,1
"140201060006","WINDERMERE BLVD SCHOOL",2,62,1,1
"140203060001","MILL MIDDLE SCHOOL",1,80,5,1
"140203060002","DODGE ELEMENTARY SCHOOL",1,43,0,1
"140203060003","MAPLE EAST ELEMENTARY SCHOOL",1,49,0,1
"140203060004","WILLIAMSVILLE SOUTH HIGH SCHOOL",1,83,2,1
"140203060005","HEIM ELEMENTARY SCHOOL",1,50,0,1
"140203060007","FOREST ELEMENTARY SCHOOL",1,45,0,2
"140203060008","MAPLE WEST ELEMENTARY SCHOOL",2,52,0,1
"140203060009","HEIM MIDDLE SCHOOL",1,61,3,1
"140203060010","WILLIAMSVILLE NORTH HIGH SCHOOL",2,120,6,1
"140203060011","COUNTRY PARKWAY ELEMENTARY SCHOOL",1,45,0,1
"140203060012","CASEY MIDDLE SCHOOL",1,58,3,2
"140203060013","WILLIAMSVILLE EAST HIGH SCHOOL",2,88,4,1
"140203060015","TRANSIT MIDDLE SCHOOL",1,86,4,1
"140207060002","GLENDALE ELEMENTARY SCHOOL",1,27,1,0
"140207060003","MAPLEMERE ELEMENTARY SCHOOL",1,25,1,0
"140207060005","SWEET HOME MIDDLE SCHOOL",1,86,4,0
"140207060006","SWEET HOME SENIOR HIGH SCHOOL",1,91,4,0
"140207060007","WILLOW RIDGE ELEMENTARY SCHOOL",1,22,1,0
"140207060008","HERITAGE HEIGHTS ELEMENTARY SCHOOL",1,25,1,0
"140301030001","PARKDALE ELEMENTARY SCHOOL",1,47,1,0
"140301030004","EAST AURORA MIDDLE SCHOOL",1,47,1,0
"140301030005","EAST AURORA HIGH SCHOOL",1,52,3,0
"140600010001","DISCOVERY SCHOOL",1,45,0,1
"140600010003","D'YOUVILLE-PORTER CAMPUS",1,64,0,1
"140600010006","BUFFALO ELEMENTARY SCHOOL OF TECHNOLOGY",1,59,0,1
"140600010017","PS 17",1,38,0,2
"140600010018","DR ANTONIA PANTOJA COMMUNITY SCHOOL OF ACADEMIC EXCELLENCE AT #18",1,54,0,2
"140600010019","NATIVE AMERICAN MAGNET",1,53,0,2
"140600010027","PS 27 HILLERY PARK ACADEMY",1,53,0,1
"140600010031","HARRIET ROSS TUBMAN ACADEMY",1,46,0,1
"140600010033","BILINGUAL CENTER",1,53,0,1
"140600010037","MARVA J DANIEL FUTURES PREPARATORY SCHOOL",1,51,0,1
"140600010042","PS 42 OCCUPATIONAL TRAINING CENTER",1,18,0,1
"140600010043","LOVEJOY DISCOVERY SCHOOL #43",2,54,0,2
"140600010045","INTERNATIONAL SCHOOL",1,97,0,1
"140600010053","COMMUNITY SCHOOL #53 AT #4",1,52,0,1
"140600010054","DR GEORGE BLACKMAN ECC",1,40,0,1
"140600010056","FREDERICK OLMSTED #156",1,79,0,1
"140600010059","PS 59 DR CHARLES DREW SCIENCE MAGNET",1,71,0,2
"140600010061","PS 61 AT 171",1,31,0,1
"140600010064","PS 64 FREDERICK LAW OLMSTED",1,42,0,1
"140600010065","PS 65 ROOSEVELT ACADEMY ECC",1,30,0,1
"140600010066","PS 66 NORTH PARK ACADEMY",1,23,0,0
"140600010069","PS 69 HOUGHTON ACADEMY",1,47,0,1
"140600010072","LORRAINE ELEMENTARY SCHOOL",1,76,0,1
"140600010074","PS 74 HAMLIN PARK ELEMENTARY SCHOOL",1,46,0,1
"140600010076","HERMAN BADILLO COMMUNITY SCHOOL",1,75,0,2
"140600010080","HIGHGATE HEIGHTS",1,38,0,1
"140600010081","PS 81",1,62,0,1
"140600010082","PS 82",1,37,0,1
"140600010084","PS 84",1,29,0,1
"140600010093","SOUTHSIDE ELEMENTARY SCHOOL",1,93,0,1
"140600010094","DR LYDIA T WRIGHT SCH OF EXCELLENCE",1,66,0,1
"140600010097","BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS",1,81,0,1
"140600010098","MCKINLEY VOCATIONAL HIGH SCHOOL",1,98,0,1
"140600010101","BURGARD VOCATIONAL HIGH SCHOOL",1,59,0,2
"140600010102","CITY HONORS SCHOOL AT FOSDICK MASTEN PARK",1,89,0,1
"140600010104","EMERSON SCHOOL OF HOSPITALITY",1,51,0,1
"140600010105","HUTCHINSON CENTRAL TECHNICAL HIGH SCHOOL",1,95,0,1
"140600010108","RIVERSIDE INSTITUTE OF TECHNOLOGY",1,25,0,1
"140600010110","SOUTH PARK HIGH SCHOOL",1,78,0,3
"140600010118","WEST HERTEL ELEMENTARY SCHOOL",1,68,0,2
"140600010119","WATERFRONT SCHOOL",1,71,0,1
"140600010122","BENNETT PARK MONTESSORI SCHOOL",1,75,0,1
"140600010126","STANLEY MAKOWSKI EARLY CHILDHOOD CENTER",1,63,0,1
"140600010128","LEONARDO DA VINCI HIGH SCHOOL",1,34,0,1
"140600010129","GRABIARZ-CAMPUS SCHOOL #79",1,56,0,1
"140600010130","FRANK A SEDITA SCHOOL #30",1,72,0,1
"140600010132","MATH SCIENCE TECHNOLOGY PREPARATORY SCHOOL AT SENECA (THE)",4,96,0,2
"140600010133","ALTERNATIVE HIGH SCHOOL AT 44",2,41,0,2
"140600010135","MIDDLE EARLY COLLEGE HIGH SCHOOL",1,37,0,1
"140600010140","EAST COMMUNITY HIGH SCHOOL",1,36,0,1
"140600010141","LAFAYETTE INTERNATIONAL SCHOOL",1,38,0,1
"140600010197","HARVEY AUSTIN SCHOOL #97",1,66,0,1
"140600010308","INTERNATIONAL PREPARATORY SCHOOL AT GROVER CLEVELAND AT #187",1,85,0,1
"140600010309","NEWCOMER ACADEMY AT LAFAYETTE",1,36,0,0
"140600010310","RIVERSIDE ACADEMY HIGH SCHOOL",1,27,0,0
"140600010311","LEWIS J BENNETT HS OF INNOVATIVE TEC",1,33,0,1
"140600010312","BUILD COMMUNITY SCHOOL",1,48,0,1
"140600010313","NEW BUFFALO - CULINARY ART, HOSPITAL",1,46,0,0
"140600010314","MARTIN LUTHER KING JR #48",1,26,0,0
"140600010315","NORTH PARK COMMUNITY SCHOOL #50",1,8,0,1
"140600010316","PATHWAYS ACADEMY",1,68,0,2
"140600860814","KING CENTER CHARTER SCHOOL",1,28,2,0
"140600860817","SOUTH BUFFALO CHARTER SCHOOL",1,49,3,0
"140600860838","TAPESTRY CHARTER SCHOOL",4,87,4,0
"140600860851","BUFFALO UNITED CHARTER SCHOOL",1,35,2,0
"140600860856","ENTERPRISE CHARTER SCHOOL",1,40,1,2
"140600860861","BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL",2,43,0,0
"140600860863","WESTERN NEW YORK MARITIME CHARTER SCHOOL",1,45,4,0
"140600860874","WESTMINSTER COMMUNITY CHARTER SCHOOL",1,40,2,1
"140600860896","ELMWOOD VILLAGE CHARTER SCHOOL",1,41,2,0
"140600860911","ALOMA D JOHNSON CHARTER SCHOOL",1,21,0,1
"140600860961","HEALTH SCIENCES CHARTER SCHOOL",1,43,2,1
"140600860986","WEST BUFFALO CHARTER SCHOOL",0,26,0,0
"140600861072","CHARTER SCHOOL OF INQUIRY",1,25,0,1
"140600861105","ELMWOOD VILLAGE CHARTER - HERTEL",1,17,2,0
"140600861109","REACH ACADEMY CHARTER SCHOOL",1,24,0,0
"140600861129","BUFFALO COLLEGIATE CHARTER SCHOOL",0,8,0,0
"140600861134","PERSISTENCE PREP ACADEMY CHARTER SCH",1,7,0,1
"140701060004","UNION EAST ELEMENTARY SCHOOL",1,71,2,2
"140701060006","CHEEKTOWAGA HIGH SCHOOL",1,67,5,2
"140701060007","CHEEKTOWAGA MIDDLE SCHOOL",1,73,3,1
"140702030003","MARYVALE PRIMARY SCHOOL",2,36,1,0
"140702030004","MARYVALE INTERMEDIATE SCHOOL",1,34,1,0
"140702030005","MARYVALE MIDDLE SCHOOL",1,45,2,0
"140702030006","MARYVALE HIGH SCHOOL",1,56,3,0
"140703020002","CLEVELAND HILL ELEMENTARY SCHOOL",1,56,1,0
"140703020003","CLEVELAND HILL HIGH SCHOOL",1,44,0,0
"140703020004","CLEVELAND HILL MIDDLE SCHOOL",1,36,1,0
"140707030003","DEPEW HIGH SCHOOL",1,55,4,0
"140707030004","DEPEW MIDDLE SCHOOL",1,41,2,0
"140707030005","CAYUGA HEIGHTS ELEMENTARY SCHOOL",1,70,3,0
"140709030001","THEODORE ROOSEVELT SCHOOL",1,26,0,1
"140709030002","WOODROW WILSON ELEMENTARY SCHOOL",1,28,0,1
"140709030003","JOHN F KENNEDY MIDDLE SCHOOL",1,32,1,1
"140709030004","JOHN F KENNEDY SENIOR HIGH SCHOOL",2,39,2,0
"140801060002","HARRIS HILL ELEMENTARY SCHOOL",1,31,0,0
"140801060003","LEDGEVIEW ELEMENTARY SCHOOL",1,30,0,0
"140801060005","SHERIDAN HILL ELEMENTARY SCHOOL",1,31,0,0
"140801060006","CLARENCE SENIOR HIGH SCHOOL",1,111,5,0
"140801060007","CLARENCE CENTER ELEMENTARY SCHOOL",1,27,0,0
"140801060008","CLARENCE MIDDLE SCHOOL",1,85,3,0
"141101060001","GRIFFITH INSTITUTE HIGH SCHOOL",1,48,3,0
"141101060002","COLDEN ELEMENTARY SCHOOL",1,20,0,0
"141101060003","SPRINGVILLE ELEMENTARY SCHOOL",1,40,1,0
"141101060004","GRIFFITH INSTITUTE MIDDLE SCHOOL",1,32,2,0
"141201060001","EDEN JUNIOR-SENIOR HIGH SCHOOL",2,66,4,0
"141201060002","G L PRIESS PRIMARY SCHOOL",1,27,0,0
"141201060005","EDEN ELEMENTARY SCHOOL",1,31,0,0
"141301060002","IROQUOIS INTERMEDIATE SCHOOL",1,31,3,2
"141301060003","MARILLA PRIMARY SCHOOL",1,17,1,1
"141301060004","WALES PRIMARY SCHOOL",1,22,1,1
"141301060005","IROQUOIS MIDDLE SCHOOL",1,61,3,2
"141301060006","IROQUOIS SENIOR HIGH SCHOOL",1,66,4,2
"141301060007","ELMA PRIMARY SCHOOL",1,24,1,1
"141401060001","HIGHLAND ELEMENTARY SCHOOL",2,29,1,0
"141401060003","LAKE SHORE SENIOR HIGH SCHOOL",1,64,5,0
"141401060004","JOHN T WAUGH ELEMENTARY SCHOOL",1,33,1,0
"141401060008","A J SCHMIDT ELEMENTARY SCHOOL",1,28,1,0
"141401060009","LAKE SHORE MIDDLE SCHOOL",1,49,1,0
"141501060001","HUTH ROAD SCHOOL",1,35,0,1
"141501060003","KAEGEBEIN SCHOOL",1,38,0,0
"141501060004","GRAND ISLAND SENIOR HIGH SCHOOL",1,87,4,1
"141501060005","VERONICA E CONNOR MIDDLE SCHOOL",1,59,2,0
"141501060006","CHARLOTTE SIDWAY SCHOOL",1,33,0,0
"141601060001","ARMOR ELEMENTARY SCHOOL",1,30,0,0
"141601060002","BOSTON VALLEY ELEMENTARY SCHOOL",1,24,1,0
"141601060003","CHARLOTTE AVENUE ELEMENTARY SCHOOL",1,25,0,0
"141601060004","UNION PLEASANT AVENUE ELEMENTARY SCHOOL",1,47,0,1
"141601060006","HAMBURG MIDDLE SCHOOL",1,79,3,1
"141601060007","HAMBURG HIGH SCHOOL",1,96,4,1
"141604060003","BIG TREE ELEMENTARY SCHOOL",1,38,0,1
"141604060004","BLASDELL ELEMENTARY SCHOOL",1,35,0,0
"141604060005","CLOVERBANK ELEMENTARY SCHOOL",1,37,0,1
"141604060006","PINEHURST ELEMENTARY SCHOOL",1,42,0,1
"141604060007","FRONTIER MIDDLE SCHOOL",1,86,3,1
"141604060008","FRONTIER SENIOR HIGH SCHOOL",1,109,5,0
"141701040001","HOLLAND JUNIOR/SENIOR HIGH SCHOOL",1,33,1,0
"141701040002","HAROLD O BRUMSTED ELEMENTARY SCHOOL",2,30,0,1
"141701040004","HOLLAND MIDDLE SCHOOL",1,17,0,0
"141800010005","LACKAWANNA MIDDLE SCHOOL",1,43,1,2
"141800010008","LACKAWANNA HIGH SCHOOL",1,48,3,1
"141800010010","TRUMAN ELEMENTARY SCHOOL",2,28,0,1
"141800010011","MARTIN ROAD ELEMENTARY SCHOOL",1,42,1,1
"141800860044","GLOBAL CONCEPTS CHARTER SCHOOL",2,80,4,1
"141901060001","JOHN A SCIOLE ELEMENTARY SCHOOL",1,41,0,1
"141901060004","COMO PARK ELEMENTARY SCHOOL",1,32,0,0
"141901060005","COURT STREET ELEMENTARY SCHOOL",1,33,0,1
"141901060006","HILLVIEW ELEMENTARY SCHOOL",1,45,0,1
"141901060007","LANCASTER MIDDLE SCHOOL",1,71,3,2
"141901060008","LANCASTER HIGH SCHOOL",1,148,8,4
"141901060010","WILLIAM STREET SCHOOL",1,92,0,3
"142101040001","AKRON ELEMENTARY SCHOOL",1,39,1,1
"142101040002","AKRON HIGH SCHOOL",1,42,2,1
"142101040003","AKRON MIDDLE SCHOOL",1,37,1,1
"142201040001","NORTH COLLINS JUNIOR-SENIOR HIGH SCHOOL",1,38,2,0
"142201040002","NORTH COLLINS ELEMENTARY SCHOOL",1,21,1,0
"142301060001","WINDOM ELEMENTARY SCHOOL",1,54,1,1
"142301060002","ORCHARD PARK MIDDLE SCHOOL",1,110,4,2
"142301060003","EGGERT ROAD ELEMENTARY SCHOOL",1,49,1,1
"142301060005","SOUTH DAVIS ELEMENTARY SCHOOL",2,34,0,1
"142301060006","ORCHARD PARK HIGH SCHOOL",1,121,6,3
"142301060007","ELLICOTT ROAD ELEMENTARY SCHOOL",1,56,0,1
"142500010003","FLETCHER ELEMENTARY SCHOOL",1,27,0,0
"142500010005","MULLEN ELEMENTARY SCHOOL",2,32,1,1
"142500010007","RIVERVIEW ELEMENTARY SCHOOL",1,29,0,0
"142500010009","TONAWANDA MIDDLE/HIGH SCHOOL",2,88,5,3
"142601030003","BEN FRANKLIN MIDDLE SCHOOL",1,74,3,0
"142601030006","CHARLES A LINDBERGH ELEMENTARY SCHOOL",1,46,1,0
"142601030011","HERBERT HOOVER MIDDLE SCHOOL",1,85,4,0
"142601030013","HOLMES ELEMENTARY SCHOOL",1,36,0,1
"142601030020","THOMAS A EDISON ELEMENTARY SCHOOL",1,45,0,1
"142601030023","BEN FRANKLIN ELEMENTARY SCHOOL",1,53,1,1
"142601030024","HERBERT HOOVER ELEMENTARY SCHOOL",1,58,1,0
"142601030025","KENMORE EAST SENIOR HIGH SCHOOL",1,136,6,0
"142601030026","KENMORE WEST SENIOR HIGH SCHOOL",1,153,6,0
"142601860031","CHARTER SCHOOL FOR APPLIED TECHNOLOGIES",3,170,15,4
"142801060003","ALLENDALE ELEMENTARY SCHOOL",1,31,0,1
"142801060005","EAST MIDDLE SCHOOL",1,66,2,1
"142801060008","WINCHESTER ELEMENTARY SCHOOL",1,24,0,1
"142801060010","WEST SENECA WEST SENIOR HIGH SCHOOL",1,93,4,1
"142801060011","WEST MIDDLE SCHOOL",1,68,2,1
"142801060015","CLINTON ELEMENTARY SCHOOL",1,35,0,1
"142801060016","WEST SENECA EAST SENIOR HIGH SCHOOL",1,77,3,1
"142801060017","NORTHWOOD ELEMENTARY SCHOOL",1,35,0,1
"142801060018","WEST ELEMENTARY SCHOOL",1,42,0,1
"150203040001","CROWN POINT CENTRAL SCHOOL",1,27,1,0
"150301040001","ELIZABETHTOWN-LEWIS CENTRAL SCHOOL",1,29,0,0
"150601040001","KEENE CENTRAL SCHOOL",1,23,2,0
"150801040001","MINERVA CENTRAL SCHOOL",1,21,1,0
"150901040004","MORIAH JUNIOR-SENIOR HIGH SCHOOL",1,37,1,0
"150901040007","MORIAH ELEMENTARY SCHOOL",1,40,0,0
"151001040001","NEWCOMB CENTRAL SCHOOL",1,19,0,0
"151102040001","LAKE PLACID JUNIOR-SENIOR HIGH SCHOOL",1,45,3,0
"151102040002","LAKE PLACID ELEMENTARY SCHOOL",1,25,1,0
"151401040001","SCHROON LAKE CENTRAL SCHOOL",1,27,1,0
"151501060001","TICONDEROGA SENIOR HIGH SCHOOL",1,29,2,1
"151501060003","TICONDEROGA ELEMENTARY SCHOOL",1,35,0,1
"151501060007","TICONDEROGA MIDDLE SCHOOL",1,21,1,0
"151601040001","WESTPORT CENTRAL SCHOOL",1,20,0,0
"151701040001","WILLSBORO CENTRAL SCHOOL",1,30,1,0
"160101060001","TUPPER LAKE MIDDLE-HIGH SCHOOL",1,34,2,0
"160101060003","L P QUINN ELEMENTARY SCHOOL",1,33,1,1
"160801040001","CHATEAUGAY ELEMENTARY SCHOOL",1,30,1,0
"160801040002","CHATEAUGAY HIGH SCHOOL",1,27,1,0
"161201040001","SAINT REGIS MOHAWK SCHOOL",1,43,1,0
"161201040002","SALMON RIVER HIGH SCHOOL",1,54,4,0
"161201040003","SALMON RIVER ELEMENTARY SCHOOL",1,32,1,0
"161201040005","SALMON RIVER MIDDLE SCHOOL",1,50,3,0
"161401060001","PETROVA ELEMENTARY SCHOOL",1,31,1,0
"161401060002","SARANAC LAKE SENIOR HIGH SCHOOL",1,37,1,2
"161401060003","SARANAC LAKE MIDDLE SCHOOL",1,34,2,0
"161401060004","BLOOMINGDALE SCHOOL",1,12,0,1
"161501060006","FLANDERS ELEMENTARY SCHOOL",1,19,1,0
"161501060011","DAVIS ELEMENTARY SCHOOL",1,38,2,0
"161501060014","FRANKLIN ACADEMY HIGH SCHOOL",1,67,4,0
"161501060015","MALONE MIDDLE SCHOOL",1,53,3,0
"161501060016","SAINT JOSEPH'S ELEMENTARY SCHOOL",1,17,1,0
"161601040002","BRUSHTON-MOIRA HIGH SCHOOL",1,37,0,0
"161601040003","BRUSHTON GRADE SCHOOL",1,39,1,0
"161801040001","SAINT REGIS FALLS CENTRAL SCHOOL",1,36,0,0
"170301020001","WHEELERVILLE SCHOOL",1,14,0,0
"170500010004","BOULEVARD SCHOOL",1,57,1,1
"170500010007","PARK TERRACE SCHOOL",1,30,1,1
"170500010008","GLOVERSVILLE MIDDLE SCHOOL",1,63,3,1
"170500010009","GLOVERSVILLE HIGH SCHOOL",1,72,3,1
"170500010011","KINGSBOROUGH SCHOOL",1,31,1,0
"170600010001","GLEBE STREET ELEMENTARY SCHOOL",1,23,0,0
"170600010004","PLEASANT AVENUE SCHOOL",1,24,0,0
"170600010005","WARREN STREET SCHOOL",1,29,0,0
"170600010006","JOHNSTOWN SENIOR HIGH SCHOOL",1,49,2,0
"170600010007","KNOX JUNIOR HIGH SCHOOL",1,26,1,0
"170801040001","MAYFIELD ELEMENTARY SCHOOL",1,34,0,0
"170801040002","MAYFIELD JR/SR HIGH SCHOOL",1,36,2,0
"170901040001","NORTHVILLE HIGH SCHOOL",1,28,1,0
"170901040002","NORTHVILLE ELEMENTARY SCHOOL",1,21,0,0
"171102040001","BROADALBIN-PERTH INTERMEDIATE SCHOOL",1,31,0,1
"171102040002","LEARNING COMMUNITY AT BROADALBIN-PERTH (THE)",1,38,1,1
"171102040003","BROADALBIN-PERTH MIDDLE SCHOOL",1,35,2,0
"171102040004","BROADALBIN-PERTH HIGH SCHOOL",1,47,2,1
"180202040002","ALEXANDER ELEMENTARY SCHOOL",1,32,0,1
"180202040003","ALEXANDER MIDDLE SCHOOL-HIGH SCHOOL",1,46,2,0
"180300010001","JOHN KENNEDY SCHOOL",1,56,2,0
"180300010003","JACKSON SCHOOL",1,35,2,0
"180300010005","BATAVIA MIDDLE SCHOOL",1,83,4,0
"180300010006","BATAVIA HIGH SCHOOL",1,63,4,0
"180701040001","BYRON-BERGEN JUNIOR/SENIOR HIGH SCHOOL",1,47,4,0
"180701040004","BYRON-BERGEN ELEMENTARY SCHOOL",1,44,1,0
"180901040001","ELBA ELEMENTARY SCHOOL",1,22,0,0
"180901040002","ELBA JUNIOR-SENIOR HIGH SCHOOL",1,27,1,0
"181001060001","WOLCOTT STREET SCHOOL",1,59,2,0
"181001060002","LE ROY JUNIOR-SENIOR HIGH SCHOOL",1,48,3,1
"181101040001","OAKFIELD-ALABAMA MIDDLE SCHOOL HIGH SCHOOL",2,41,2,0
"181101040006","OAKFIELD-ALABAMA ELEMENTARY SCHOOL",1,42,2,0
"181201040001","PAVILION JUNIOR-SENIOR HIGH SCHOOL",1,49,2,2
"181201040002","D B BUNCE ELEMENTARY SCHOOL",1,38,0,1
"181302040001","PEMBROKE INTERMEDIATE SCHOOL",1,34,1,0
"181302040002","PEMBROKE JUNIOR-SENIOR HIGH SCHOOL",1,55,3,0
"181302040003","PEMBROKE PRIMARY SCHOOL",1,23,1,0
"190301040001","CAIRO-DURHAM ELEMENTARY SCHOOL",1,45,2,0
"190301040003","CAIRO-DURHAM HIGH SCHOOL",1,54,2,0
"190301040004","CAIRO-DURHAM MIDDLE SCHOOL",1,42,1,0
"190401060003","CATSKILL SENIOR HIGH SCHOOL",1,38,2,2
"190401060007","CATSKILL MIDDLE SCHOOL",1,38,1,1
"190401060008","CATSKILL ELEMENTARY SCHOOL",1,53,1,2
"190501040001","COXSACKIE-ATHENS HIGH SCHOOL",1,47,2,0
"190501040002","COXSACKIE ELEMENTARY SCHOOL",1,31,0,1
"190501040003","EDWARD J ARTHUR ELEMENTARY SCHOOL",1,20,0,1
"190501040004","COXSACKIE-ATHENS MIDDLE SCHOOL",1,45,1,0
"190701040001","GREENVILLE MIDDLE SCHOOL",1,33,1,0
"190701040004","GREENVILLE HIGH SCHOOL",1,44,3,0
"190701040005","SCOTT M ELLIS ELEMENTARY SCHOOL",1,38,1,0
"190901040001","HUNTER-TANNERSVILLE MIDDLE SCHOOL HIGH SCHOOL",1,22,1,0
"190901040003","HUNTER ELEMENTARY SCHOOL",1,21,1,0
"191401040001","WINDHAM ASHLAND CENTRAL SCHOOL",1,37,2,0
"200401040001","INDIAN LAKE CENTRAL SCHOOL",1,24,1,0
"200501080001","INLET ELEMENTARY SCHOOL",1,7,0,0
"200601040001","LAKE PLEASANT SCHOOL",1,19,0,0
"200701040001","LONG LAKE CENTRAL SCHOOL",1,20,1,0
"200901040001","WELLS SCHOOL",1,23,0,0
"210302040003","WEST CANADA VALLEY JUNIOR-SENIOR HIGH SCHOOL",1,32,0,0
