"","ENTITY_CD","ENTITY_NAME","PER_ELL","PER_AM_IND","PER_BLACK","PER_HISP","PER_ASIAN","PER_WHITE","PER_Multi","PER_SWD","PER_FEMALE","PER_MALE","PER_ECDIS","PER_MIGRANT","PER_HOMELESS","PER_FOSTER","PER_ARMED"
"233","022302040004","CUBA-RUSHFORD MIDDLE SCHOOL",0,0,1,3,1,96,0,16,46,54,61,0,1,0,0
"234","022401040003","SCIO CENTRAL SCHOOL",0,0,1,1,0,97,1,14,45,55,61,0,0,0,0
"235","022601060004","WELLSVILLE SENIOR HIGH SCHOOL",0,0,3,2,1,93,1,13,53,47,47,0,0,0,0
"236","022601060005","WELLSVILLE ELEMENTARY SCHOOL",0,0,1,1,0,95,2,16,50,50,61,0,1,0,0
"237","022902040001","BOLIVAR-RICHBURG JUNIOR-SENIOR HIGH SCHOOL",0,0,1,1,0,96,1,14,47,53,53,0,0,0,0
"238","022902040002","BOLIVAR-RICHBURG ELEMENTARY SCHOOL",0,1,0,0,0,97,2,16,45,55,66,0,0,0,0
"239","022902040003","BOLIVAR-RICHBURG PRE-K PROGRAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","030101060001","CHENANGO FORKS ELEMENTARY SCHOOL",0,0,2,2,1,89,6,9,46,54,48,0,1,0,0
"241","030101060003","CHENANGO FORKS HIGH SCHOOL",0,0,1,2,0,92,4,15,47,53,38,0,0,0,0
"242","030101060004","CHENANGO FORKS MIDDLE SCHOOL",0,0,1,2,0,93,3,14,47,53,42,0,1,0,0
"243","030200010002","CALVIN COOLIDGE SCHOOL",0,1,23,15,1,47,14,18,47,53,80,0,1,0,0
"244","030200010005","BENJAMIN FRANKLIN ELEMENTARY SCHOOL",10,0,34,20,2,35,9,23,48,52,86,0,0,0,0
"245","030200010008","THOMAS JEFFERSON SCHOOL",0,0,23,11,4,50,13,15,50,50,62,0,1,0,0
"246","030200010011","MACARTHUR SCHOOL",0,0,26,8,1,52,12,19,47,53,70,0,0,0,0
"247","030200010012","THEODORE ROOSEVELT SCHOOL",8,0,30,20,1,35,14,15,49,51,88,0,1,0,0
"248","030200010014","WOODROW WILSON SCHOOL",10,0,25,14,6,40,15,18,47,53,90,0,3,0,0
"249","030200010015","EAST MIDDLE SCHOOL",10,0,31,22,2,33,11,20,53,47,84,0,2,1,0
"250","030200010016","WEST MIDDLE SCHOOL",0,0,25,12,4,48,11,18,47,53,70,0,1,0,0
"251","030200010021","BINGHAMTON HIGH SCHOOL",5,0,29,15,4,44,9,18,48,52,70,0,2,0,0
"252","030200010022","HORACE MANN SCHOOL",0,0,33,19,1,34,13,24,48,52,81,0,0,0,0
"253","030501040001","W A OLMSTED ELEMENTARY SCHOOL",0,0,1,0,0,97,2,15,43,57,68,0,2,1,0
"254","030501040003","HARPURSVILLE JUNIOR-SENIOR HIGH SCHOOL",0,1,1,1,0,95,2,19,44,56,69,0,0,0,0
"255","030601060001","BROOKSIDE ELEMENTARY SCHOOL",0,0,2,2,1,89,5,9,51,49,51,0,1,0,0
"256","030601060004","F P DONNELLY SCHOOL",0,0,1,1,1,93,4,8,47,53,54,0,1,0,0
"257","030601060005","RICHARD T STANK MIDDLE SCHOOL",0,1,3,3,1,90,4,15,46,54,52,0,0,0,0
"258","030601060006","SUSQUEHANNA VALLEY SENIOR HIGH SCHOOL",0,0,4,3,1,89,2,15,43,57,41,0,0,0,0
"259","030701060001","CHENANGO VALLEY HIGH SCHOOL",0,0,2,1,1,94,2,17,48,52,38,0,2,0,0
"260","030701060003","CHENANGO BRIDGE ELEMENTARY SCHOOL",1,1,2,2,1,87,7,15,49,51,46,0,1,0,0
"261","030701060004","PORT DICKINSON ELEMENTARY SCHOOL",1,1,3,3,1,90,4,12,48,52,48,0,2,1,0
"262","030701060005","CHENANGO VALLEY MIDDLE SCHOOL",2,1,1,4,2,89,4,18,49,51,47,0,1,1,0
"263","031101060003","HOMER BRINK SCHOOL",3,0,4,6,2,83,4,11,49,51,38,0,0,0,0
"264","031101060004","MAINE MEMORIAL SCHOOL",0,0,1,1,0,92,5,15,55,45,53,0,1,0,0
"265","031101060005","MAINE-ENDWELL MIDDLE SCHOOL",1,1,3,3,1,88,4,20,51,49,43,0,1,0,0
"266","031101060006","MAINE-ENDWELL SENIOR HIGH SCHOOL",1,0,3,2,2,90,2,14,49,51,37,0,0,0,0
"267","031301040002","DEPOSIT ELEMENTARY SCHOOL",0,0,1,1,0,97,0,24,47,53,61,0,0,0,0
"268","031301040003","DEPOSIT MIDDLE-SENIOR HIGH SCHOOL",0,0,2,2,0,96,0,16,47,53,55,0,0,0,0
"269","031401060002","TIOUGHNIOGA RIVERSIDE ACADEMY",0,0,1,1,0,96,1,18,52,48,64,0,5,0,0
"270","031401060004","WHITNEY POINT SENIOR HIGH SCHOOL",0,0,1,2,0,96,1,17,50,50,57,0,2,0,0
"271","031401060005","CARYL E ADAMS PRIMARY SCHOOL",0,0,0,0,0,98,1,13,51,49,60,0,8,0,0
"272","031501060001","CHARLES F JOHNSON JR ELEMENTARY SCHOOL",5,0,16,15,1,53,14,9,52,48,79,0,1,0,0
"273","031501060002","GEORGE F JOHNSON ELEMENTARY SCHOOL",0,0,6,10,1,72,10,8,49,51,52,0,0,0,0
"274","031501060007","LINNAEUS W WEST SCHOOL",1,0,12,5,0,74,9,53,41,59,88,0,0,3,0
"275","031501060009","JENNIE F SNAPP MIDDLE SCHOOL",0,0,9,9,2,69,11,15,52,48,59,0,0,0,0
"276","031501060012","UNION-ENDICOTT HIGH SCHOOL",1,0,10,8,3,72,7,15,47,53,49,0,0,0,0
"277","031501060013","THOMAS J WATSON SR ELEMENTARY SCHOOL",0,1,13,11,3,60,12,15,45,55,60,0,1,1,0
"278","031501060014","ANN G MCGUINNESS ELEMENTAR SCHOOL",0,3,4,8,1,75,9,9,52,48,58,0,0,0,0
"279","031502060001","JOHNSON CITY ELEMENTARY/INTERMEDIATE SCHOOL",7,0,13,14,7,55,11,14,47,53,72,0,1,0,0
"280","031502060003","JOHNSON CITY ELEMENTARY/PRIMARY SCHOOL",9,0,13,12,6,56,13,9,47,53,71,0,1,0,0
"281","031502060005","JOHNSON CITY MIDDLE SCHOOL",3,0,14,9,7,59,10,13,53,47,71,0,2,0,0
"282","031502060006","JOHNSON CITY SENIOR HIGH SCHOOL",3,0,15,7,8,61,9,14,48,52,65,0,2,0,0
"283","031601060021","AFRICAN ROAD ELEMENTARY SCHOOL",9,0,5,4,25,61,4,13,51,49,33,0,0,0,0
"284","031601060022","CLAYTON AVENUE ELEMENTARY SCHOOL",2,0,4,4,2,86,4,13,42,58,39,0,0,0,0
"285","031601060023","GLENWOOD ELEMENTARY SCHOOL",0,1,2,3,3,88,2,15,42,58,29,0,0,0,0
"286","031601060026","TIOGA HILLS ELEMENTARY SCHOOL",0,0,0,3,1,90,5,15,51,49,29,0,1,0,0
"287","031601060028","VESTAL HILLS ELEMENTARY SCHOOL",6,0,6,5,19,63,6,10,49,51,30,0,1,0,0
"288","031601060041","VESTAL MIDDLE SCHOOL",2,0,3,5,12,77,3,12,48,52,30,0,1,0,0
"289","031601060051","VESTAL SENIOR HIGH SCHOOL",0,0,3,3,11,80,2,9,52,48,24,0,0,0,0
"290","031701060002","FLOYD BELL ELEMENTARY SCHOOL",2,0,2,3,1,91,3,9,55,45,52,0,0,0,0
"291","031701060003","C R WEEKS ELEMENTARY SCHOOL",0,0,1,1,1,93,4,16,47,53,59,0,1,0,0
"292","031701060004","A F PALMER ELEMENTARY SCHOOL / WINDSOR CENTRAL MIDDLE SCHOOL",1,0,2,4,1,90,3,15,50,50,58,0,1,0,0
"293","031701060007","WINDSOR CENTRAL HIGH SCHOOL",0,0,2,3,1,93,1,11,50,50,45,0,1,0,0
"294","040204040001","WEST VALLEY CENTRAL SCHOOL",0,0,2,1,0,95,2,19,49,51,47,0,0,0,0
"295","040302060001","ALLEGANY-LIMESTONE HIGH SCHOOL",0,0,1,1,2,94,2,13,49,51,37,0,0,0,0
"296","040302060002","ALLEGANY-LIMESTONE ELEMENTARY SCHOOL",0,1,2,1,1,89,7,12,48,52,48,0,0,1,0
"297","040901040001","ELLICOTTVILLE ELEMENTARY SCHOOL",0,2,1,2,1,89,6,11,47,53,43,0,0,0,0
"298","040901040002","ELLICOTTVILLE MIDDLE SCHOOL HIGH SCHOOL",0,4,1,2,1,90,3,15,51,49,37,0,0,0,0
"299","041101040002","FRANKLINVILLE JUNIOR-SENIOR HIGH SCHOOL",0,1,0,3,2,94,0,13,45,55,58,0,1,0,0
"300","041101040003","FRANKLINVILLE ELEMENTARY SCHOOL",0,1,0,3,2,93,1,11,54,46,52,0,0,0,0
"301","041401040001","HINSDALE CENTRAL SCHOOL",0,0,1,1,1,91,6,14,53,47,57,0,0,1,0
"302","042302040002","CATTARAUGUS-LITTLE VALLEY ELEMENTARY SCHOOL",0,1,1,3,1,93,2,15,54,46,61,0,0,1,0
"303","042302040003","CATTARAUGUS-LITTLE VALLEY HIGH SCHOOL",0,0,1,1,1,95,2,18,46,54,55,0,0,0,0
"304","042302040004","CATTARAUGUS-LITTLE VALLEY MIDDLE SCHOOL",0,1,2,2,0,93,3,17,47,53,59,0,1,0,0
"305","042400010002","WASHINGTON WEST ELEMENTARY SCHOOL",0,0,1,3,1,86,9,14,51,49,74,0,0,0,0
"306","042400010004","EAST VIEW ELEMENTARY SCHOOL",1,0,2,2,2,84,9,14,49,51,59,0,0,0,0
"307","042400010013","OLEAN SENIOR HIGH SCHOOL",0,1,6,3,3,83,4,18,47,53,48,0,0,0,0
"308","042400010016","OLEAN INTERMEDIATE-MIDDLE SCHOOL",0,1,4,4,3,79,9,19,46,54,61,0,0,0,0
"309","042801060001","GOWANDA ELEMENTARY SCHOOL",0,21,0,4,0,64,9,21,52,48,70,0,1,0,0
"310","042801060005","GOWANDA MIDDLE SCHOOL",0,24,0,4,0,62,9,16,49,51,66,0,1,0,0
"311","042801060006","GOWANDA HIGH SCHOOL",0,24,0,4,0,64,7,16,52,48,61,0,1,0,0
"312","042901040001","PORTVILLE ELEMENTARY SCHOOL",0,0,1,1,0,93,5,9,52,48,51,0,0,0,1
"313","042901040002","PORTVILLE JUNIOR-SENIOR HIGH SCHOOL",0,0,0,1,0,96,3,13,53,47,43,0,0,0,1
"314","043001040002","RANDOLPH SENIOR HIGH SCHOOL",0,4,0,3,1,89,4,14,51,49,48,0,0,0,0
"315","043001040003","G N CHAPMAN ELEMENTARY SCHOOL",0,5,1,2,0,88,3,17,47,53,55,0,0,0,0
"316","043011020001","RANDOLPH ACADEMY",0,3,9,13,3,67,6,82,32,68,40,0,1,3,0
"317","043011020002","RANDOLPH ACADEMYHAMBURG CAMPUS",3,9,16,17,0,53,5,97,22,78,25,0,3,0,0
"318","043200050002","SALAMANCA JUNIOR/SENIOR HIGH SCHOOL",0,38,1,3,0,53,4,13,45,55,64,0,0,0,0
"319","043200050004","PROSPECT ELEMENTARY SCHOOL",1,29,1,7,0,51,13,13,48,52,77,0,1,0,0
"320","043200050005","SENECA ELEMENTARY SCHOOL",0,39,1,7,0,49,4,13,50,50,68,0,0,0,0
"321","043501060001","DELEVAN ELEMENTARY SCHOOL",0,0,1,3,0,93,2,24,46,54,68,0,1,1,1
"322","043501060004","PIONEER MIDDLE SCHOOL",0,0,0,2,0,97,1,22,50,50,57,0,1,0,0
"323","043501060005","ARCADE ELEMENTARY SCHOOL",1,0,1,2,1,96,1,23,46,54,50,0,0,0,0
"324","043501060006","PIONEER SENIOR HIGH SCHOOL",0,0,1,2,2,95,0,17,49,51,50,0,1,0,1
"325","050100010002","CASEY PARK ELEMENTARY SCHOOL",0,0,8,5,1,69,17,18,49,51,78,0,2,0,0
"326","050100010004","GENESEE STREET ELEMENTARY SCHOOL",0,0,12,8,1,62,17,22,48,52,86,0,3,1,0
"327","050100010005","HERMAN AVENUE ELEMENTARY SCHOOL",0,0,4,4,1,83,9,12,49,51,49,0,2,1,0
"328","050100010007","OWASCO ELEMENTARY SCHOOL",0,0,2,3,0,87,8,12,49,51,47,0,0,0,0
"329","050100010008","WILLIAM H SEWARD ELEMENTARY SCHOOL",2,0,3,5,1,81,9,15,47,53,52,0,1,0,0
"330","050100010009","AUBURN JUNIOR HIGH SCHOOL",0,0,5,6,1,79,8,15,48,52,54,0,1,0,0
"331","050100010013","AUBURN HIGH SCHOOL",0,0,8,4,1,79,8,12,49,51,46,0,1,1,0
"332","050301040002","WEEDSPORT JUNIOR-SENIOR HIGH SCHOOL",0,1,0,2,2,91,4,19,48,52,29,0,0,0,0
"333","050301040003","WEEDSPORT ELEMENTARY SCHOOL",1,0,0,5,0,92,3,14,49,51,34,1,1,0,0
"334","050401040001","CATO-MERIDIAN ELEMENTARY SCHOOL",0,0,0,2,0,95,2,15,47,53,51,0,0,0,0
"335","050401040002","CATO-MERIDIAN MIDDLE SCHOOL",0,0,0,2,0,93,5,10,52,48,47,0,0,0,0
"336","580205060012","WENONAH SCHOOL",0,1,3,14,4,74,4,19,47,53,22,0,1,0,0
"337","580205060013","CAYUGA SCHOOL",0,0,4,17,5,71,3,15,52,48,34,0,3,1,0
"338","580205060014","MERRIMAC SCHOOL",9,0,4,22,6,64,3,19,47,53,28,0,1,0,0
"339","580205060015","CHIPPEWA ELEMENTARY SCHOOL",4,0,2,21,5,69,4,20,49,51,27,0,1,0,0
"340","580205060018","TAMARAC ELEMENTARY SCHOOL",0,0,3,14,6,75,3,24,50,50,20,0,0,0,0
"341","580205060019","SACHEM HIGH SCHOOL NORTH",0,0,3,11,7,78,1,15,51,49,28,0,1,0,0
"342","580205060020","SACHEM HIGH SCHOOL EAST",4,0,3,14,8,75,1,15,50,50,24,0,1,0,0
"343","580205060022","SAMOSET MIDDLE SCHOOL",0,0,4,13,7,74,3,19,52,48,29,0,1,0,0
"344","580206020002","PORT JEFFERSON MIDDLE SCHOOL",3,0,1,9,9,76,5,18,48,52,7,0,0,0,0
"345","580206020003","EARL L VANDERMEULEN HIGH SCHOOL",2,0,0,8,6,82,4,14,49,51,7,0,0,0,0
"346","580206020004","PORT JEFFERSON ELEMENTARY SCHOOL",6,0,0,12,10,75,3,20,48,52,10,0,0,0,0
"347","580207020001","MOUNT SINAI ELEMENTARY SCHOOL",2,0,0,10,5,83,2,16,49,51,10,0,0,0,0
"348","580207020002","MOUNT SINAI MIDDLE SCHOOL",0,0,2,8,7,83,0,12,49,51,13,0,0,0,0
"349","580207020003","MOUNT SINAI HIGH SCHOOL",0,0,2,5,7,85,1,12,48,52,10,0,0,0,0
"350","580208020001","NORTH COUNTRY ROAD SCHOOL",1,0,0,8,2,88,2,16,48,52,15,0,0,0,0
"351","580208020002","ANDREW MULLER PRIMARY SCHOOL",3,0,2,8,2,84,4,18,50,50,15,0,0,0,0
"352","580208020003","MILLER PLACE HIGH SCHOOL",1,0,1,7,3,86,2,14,46,54,17,0,0,0,0
"353","580208020004","SOUND BEACH SCHOOL",3,0,2,7,2,87,2,17,48,52,16,0,1,0,0
"354","580209020001","JOSEPH A EDGAR IMTERMEDIATE SCHOOL",5,0,1,19,1,75,3,20,52,48,36,0,1,0,0
"355","580209020002","ROCKY POINT HIGH SCHOOL",2,0,1,11,1,85,2,18,50,51,31,0,1,0,0
"356","580209020003","FRANK J CARASITI ELEMENTARY SCHOOL",6,0,2,20,2,75,2,17,48,52,34,0,1,0,0
"357","580209020004","ROCKY POINT MIDDLE SCHOOL",3,0,1,13,1,82,2,18,52,48,31,0,0,0,0
"358","050401040003","CATO-MERIDIAN SENIOR HIGH SCHOOL",0,1,2,1,1,91,4,8,47,53,40,0,0,0,0
"359","050701040005","SOUTHERN CAYUGA  7-12 SECONDARY SCHOOL",7,0,0,12,0,84,3,15,45,55,48,2,0,0,0
"360","050701040007","SOUTHERN CAYUGA ELEMENTARY SCHOOL",7,1,1,11,1,83,4,12,50,50,50,4,2,0,0
"361","051101040001","A A GATES ELEMENTARY SCHOOL",0,0,1,3,0,93,3,13,50,50,50,0,1,0,0
"362","051101040004","PORT BYRON SENIOR HIGH SCHOOL",0,0,1,3,0,94,2,16,52,48,50,0,1,0,0
"363","051301040001","MILLARD FILLMORE ELEMENTARY SCHOOL",0,0,0,1,0,97,1,15,52,48,52,0,0,0,0
"364","051301040003","MORAVIA JUNIOR-SENIOR HIGH SCHOOL",0,0,0,2,0,95,3,16,48,52,52,1,0,0,0
"365","051901040002","ANDREW J SMITH ELEMENTARY SCHOOL",1,0,1,4,1,91,3,13,45,55,44,0,0,0,0
"366","051901040005","UNION SPRINGS MIDDLE SCHOOL HIGH SCHOOL",2,0,3,5,1,90,1,12,48,52,41,1,0,0,0
"367","051901040006","UNION SPRINGS MIDDLE SCHOOL",0,0,2,5,3,90,1,12,48,52,40,0,0,0,0
"368","060201060003","SOUTHWESTERN SENIOR HIGH SCHOOL",0,0,0,4,2,89,4,16,48,52,35,0,0,0,0
"369","060201060006","SOUTHWESTERN MIDDLE SCHOOL",1,0,1,4,3,90,3,13,43,57,41,0,0,0,0
"370","060201060007","SOUTHWESTERN ELEMENTARY SCHOOL",2,1,0,6,2,86,5,14,48,52,42,0,0,0,1
"371","060301040002","ROBERT H JACKSON ELEMENTARY SCHOOL",0,0,1,2,1,95,2,16,54,46,48,0,0,0,0
"372","060301040004","FREWSBURG JUNIOR-SENIOR HIGH SCHOOL",0,1,1,2,1,94,2,15,50,50,42,0,0,0,0
"373","060401040003","SINCLAIRVILLE ELEMENTARY SCHOOL",0,0,1,1,1,95,3,14,49,51,67,0,0,1,0
"374","060401040006","CASSADAGA VALLEY MIDDLE/HIGH SCHOOL",0,0,1,3,0,94,2,17,46,54,58,0,0,0,0
"375","060503040001","CHAUTAUQUA LAKE SECONDARY SCHOOL",0,1,0,2,0,95,2,14,54,46,44,0,0,0,0
"376","060503040002","CHAUTAUQUA LAKE ELEMENTARY SCHOOL",0,0,1,2,0,95,2,10,53,47,47,0,0,0,0
"377","060601040002","PINE VALLEY ELEMENTARY SCHOOL",0,1,0,6,0,89,5,13,47,53,74,0,3,0,1
"378","060601040003","PINE VALLEY CENTRAL JUNIOR-SENIOR HIGH SCHOOL",0,2,0,4,0,92,2,18,46,54,60,0,3,0,0
"379","060701040003","CLYMER CENTRAL SCHOOL",0,0,1,3,1,91,4,15,48,52,50,0,0,1,0
"380","060800010003","SCHOOL 3",29,0,4,78,0,15,3,7,52,48,89,3,4,0,0
"381","060800010004","SCHOOL 4",16,0,5,50,0,41,4,11,50,50,70,0,3,1,0
"382","060800010005","SCHOOL 5",23,0,3,58,0,34,6,15,47,53,76,3,2,0,0
"383","060800010007","SCHOOL 7",17,0,4,52,0,41,3,12,51,49,69,4,2,0,0
"384","060800010009","DUNKIRK SENIOR HIGH SCHOOL",19,1,7,50,0,40,1,12,48,52,65,3,3,0,0
"385","060800010010","DUNKIRK MIDDLE SCHOOL",16,0,4,53,0,37,6,11,49,51,74,2,2,1,0
"386","061001040001","BEMUS POINT ELEMENTARY SCHOOL",0,0,1,2,0,97,0,15,47,53,39,0,0,2,0
"387","061001040005","MAPLE GROVE JUNIOR/SENIOR HIGH SCHOOL",0,0,1,2,2,96,0,10,45,55,28,0,0,1,0
"388","061101040001","HARVEY C FENNER ELEMENTARY SCHOOL",0,1,0,4,1,94,0,8,49,51,55,0,2,0,0
"389","061101040007","FALCONER MIDDLE/HIGH SCHOOL",0,0,2,3,0,94,0,12,48,52,49,0,0,0,0
"390","061101040009","PAUL B D TEMPLE ELEMENTARY SCHOOL",0,0,2,3,0,94,0,11,48,52,58,0,0,0,0
"391","061501040001","SILVER CREEK HIGH SCHOOL",1,11,1,8,0,75,4,17,58,42,57,0,0,0,0
"392","061501040002","SILVER CREEK MIDDLE SCHOOL",1,14,0,9,0,71,6,17,45,55,62,0,1,0,0
"393","061501040003","SILVER CREEK ELEMENTARY SCHOOL",1,15,0,7,1,68,9,19,53,47,66,0,1,0,0
"394","061503040002","FORESTVILLE ELEMENTARY SCHOOL",0,0,0,4,0,87,9,13,53,47,59,0,0,0,0
"395","061503040003","FORESTVILLE CENTRAL HIGH SCHOOL",0,1,3,8,0,84,4,16,50,50,52,0,0,0,0
"396","061601040001","PANAMA HIGH SCHOOL",1,0,0,3,0,95,1,12,52,48,39,1,0,0,1
"397","061601040003","PANAMA K-6 SCHOOL",1,0,1,3,0,94,2,16,44,56,56,1,1,2,0
"398","061700010001","CARLYLE C RING ELEMENTARY SCHOOL",10,0,3,31,1,54,11,16,50,50,76,0,0,0,0
"399","061700010003","CLINTON V BUSH ELEMENTARY SCHOOL",0,0,4,19,0,68,9,14,49,51,80,0,1,0,0
"400","061700010006","PERSELL MIDDLE SCHOOL",1,0,2,16,0,69,12,16,49,51,70,0,0,0,0
"401","061700010007","MILTON J FLETCHER ELEMENTARY SCHOOL",0,0,3,14,1,68,14,11,46,54,79,0,0,0,0
"402","061700010009","SAMUEL G LOVE ELEMENTARY SCHOOL",11,0,6,42,0,41,9,19,46,54,97,0,1,0,0
"403","061700010010","THOMAS JEFFERSON MIDDLE SCHOOL",5,0,4,24,0,64,9,17,49,51,77,0,1,0,0
"404","061700010011","ABRAHAM LINCOLN ELEMENTARY SCHOOL",0,1,3,12,0,78,7,11,51,49,67,0,0,0,0
"405","061700010012","GEORGE WASHINGTON MIDDLE SCHOOL",8,0,4,35,0,49,11,18,46,54,80,0,0,0,0
"406","061700010013","JAMESTOWN HIGH SCHOOL",5,0,4,20,1,65,10,14,49,51,64,0,0,0,0
"407","062201060001","FREDONIA ELEMENTARY SCHOOL",4,1,1,18,1,76,4,15,50,50,46,0,1,0,0
"408","062201060002","FREDONIA MIDDLE SCHOOL",2,0,1,10,1,83,4,11,54,46,41,0,1,0,0
"409","062201060003","FREDONIA HIGH SCHOOL",2,0,1,12,2,83,3,9,43,57,33,0,1,0,0
"410","062301040002","BROCTON ELEMENTARY SCHOOL",2,0,0,15,0,81,3,19,52,48,66,2,1,0,0
"411","062301040003","BROCTON MIDDLE HIGH SCHOOL",2,0,0,10,0,86,3,20,51,49,58,1,3,0,0
"412","062401040001","RIPLEY CENTRAL SCHOOL",2,0,2,2,0,96,0,22,45,55,72,1,1,0,0
"413","062601040002","SHERMAN ELEMENTARY SCHOOL",0,0,1,1,0,99,0,22,42,58,62,0,0,0,0
"414","062601040003","SHERMAN HIGH SCHOOL",3,1,1,3,0,95,0,16,51,49,56,2,0,0,0
"415","062901040001","WESTFIELD ELEMENTARY SCHOOL",0,0,1,7,0,92,0,20,49,51,63,0,1,0,0
"416","062901040002","WESTFIELD HIGH SCHOOL",0,1,1,4,1,93,0,16,49,51,51,2,0,0,0
"417","062901040004","WESTFIELD MIDDLE SCHOOL",1,1,1,5,1,91,0,22,49,51,54,1,1,0,0
"418","070600010006","DIVEN SCHOOL",1,0,15,4,0,66,14,16,53,47,72,0,1,1,0
"419","070600010007","FASSETT ELEMENTARY SCHOOL",1,0,13,5,0,67,14,17,52,48,83,0,1,1,0
"420","070600010010","HENDY AVENUE SCHOOL",0,0,15,5,1,63,16,13,49,51,72,0,1,1,0
"421","070600010013","PARLEY COBURN SCHOOL",0,0,9,2,1,72,16,15,48,52,76,0,0,0,0
"422","070600010014","PINE CITY SCHOOL",0,0,5,1,0,86,9,10,55,45,57,0,0,0,0
"423","070600010015","RIVERSIDE SCHOOL",0,0,11,5,0,68,16,17,45,55,79,0,1,1,0
"424","070600010016","THOMAS K BEECHER SCHOOL",1,1,17,3,0,60,20,18,47,53,86,0,0,0,0
"425","070600010019","BROADWAY ACADEMY",0,0,13,2,1,71,13,17,51,49,65,0,0,0,0
"426","070600010020","ELMIRA HIGH SCHOOL",0,0,17,3,0,75,4,15,46,54,54,0,0,0,0
"427","070600010021","ERNIE DAVIS ACADEMY",0,0,16,3,1,73,7,11,48,52,63,0,0,0,0
"428","070600010022","BROADWAY ELEMENTARY SCHOOL",0,0,4,2,0,86,8,14,47,53,52,0,0,1,0
"429","070600861078","FINN ACADEMY-AN ELMIRA CHARTER SCHOO",0,0,8,6,1,72,12,12,49,51,50,0,0,0,0
"430","070901060003","CENTER STREET SCHOOL",2,0,2,3,2,85,8,16,50,50,57,0,2,1,1
"431","070901060004","RIDGE ROAD SCHOOL",0,0,0,3,0,89,7,17,46,54,40,0,0,1,0
"432","070901060005","BIG FLATS SCHOOL",0,0,2,2,2,92,3,17,47,53,31,0,1,0,1
"433","070901060007","HORSEHEADS SENIOR HIGH SCHOOL",1,0,2,2,4,89,2,9,50,50,29,0,0,0,0
"434","070901060009","GARDNER ROAD ELEMENTARY SCHOOL",3,0,1,7,12,73,6,12,47,53,39,0,1,0,1
"435","070901060010","HORSEHEADS MIDDLE SCHOOL",0,0,1,5,3,87,4,12,51,49,35,0,0,0,1
"436","070901060011","HORSEHEADS INTERMEDIATE SCHOOL",0,0,1,4,3,88,4,12,51,49,35,0,1,0,1
"437","070902060002","THOMAS A EDISON HIGH SCHOOL",0,1,2,1,2,91,3,13,50,50,49,0,0,0,0
"438","070902060004","COHEN MIDDLE SCHOOL",0,0,2,2,0,86,9,21,53,47,53,0,0,0,0
"439","070902060006","COHEN ELEMENTARY SCHOOL",0,0,2,3,0,87,8,9,48,52,62,0,1,0,0
"440","080101040002","AFTON ELEMENTARY SCHOOL",0,0,2,4,0,91,3,14,47,53,67,0,2,3,0
"441","080101040003","AFTON JUNIOR/SENIOR HIGH SCHOOL",0,0,3,3,2,91,1,15,51,49,48,0,0,3,0
"442","080201040001","BAINBRIDGE-GUILFORD HIGH SCHOOL",0,1,1,2,2,91,4,16,49,51,61,0,0,0,0
"443","080201040002","GREENLAWN ELEMENTARY SCHOOL",0,0,1,4,0,89,6,17,49,51,66,0,0,1,0
"444","080201040003","GUILFORD ELEMENTARY SCHOOL",0,0,1,6,1,87,5,10,53,47,61,0,0,1,0
"445","080601040001","GREENE PRIMARY SCHOOL",0,0,3,0,0,97,0,9,50,50,56,0,0,0,0
"446","080601040002","GREENE INTERMEDIATE SCHOOL",1,0,2,2,1,96,0,10,47,53,49,0,0,0,0
"447","080601040003","GREENE HIGH SCHOOL",0,1,0,3,2,94,0,14,48,52,44,0,0,0,0
"448","080601040004","GREENE MIDDLE SCHOOL",0,2,0,4,1,93,0,15,51,49,54,0,0,0,0
"449","081003040003","UNADILLA VALLEY SECONDARY SCHOOL",0,2,1,1,1,94,1,24,51,49,66,0,2,0,0
"450","081003040006","UNADILLA VALLEY ELEMENTARY SCHOOL",0,0,0,1,1,95,3,20,52,48,66,0,2,0,1
"451","081200050001","PERRY BROWNE INTERMEDIATE SCHOOL",1,0,1,5,2,89,3,16,52,48,65,1,1,1,0
"452","081200050002","STANFORD J GIBSON PRIMARY SCHOOL",1,0,3,1,2,90,4,17,47,53,71,0,1,1,0
"453","081200050003","NORWICH MIDDLE SCHOOL",1,1,3,5,1,89,2,17,48,52,62,1,1,0,0
"454","081200050004","NORWICH HIGH SCHOOL",0,0,5,3,1,91,0,15,47,53,53,0,1,0,0
"455","081401040001","OTSELIC VALLEY CENTRAL SCHOOL",1,0,1,2,0,97,0,17,50,50,57,0,0,0,0
"456","081501040001","OXFORD ACADEMY MIDDLE SCHOOL",0,0,1,3,0,94,0,13,51,49,59,0,0,0,0
"457","081501040002","OXFORD ACADEMY HIGH SCHOOL",0,2,2,5,0,90,1,15,51,49,60,0,0,0,0
"458","081501040003","OXFORD ACADEMY PRIMARY SCHOOL",1,0,2,2,0,95,1,11,51,49,64,0,0,2,0
"459","082001040002","SHERBURNE-EARLVILLE ELEMENTARY SCHOOL",0,1,1,2,0,94,2,23,50,50,57,0,0,0,0
"460","082001040003","SHERBURNE-EARLVILLE MIDDLE SCHOOL",1,0,1,1,0,96,1,23,48,52,53,0,0,0,0
