"","ENTITY_CD","NUM_TEACH","PER_TEACH_INEXP","NUM_PRINC","PER_PRINC_INEXP"
"4139","491401040002",44,18,2,50
"4140","491501040000",76,14,2,50
"4141","491501040002",44,23,1,100
"4142","491501040003",34,3,1,0
"4143","491700010000",353,15,7,29
"4144","491700010002",37,19,1,0
"4145","491700010014",56,20,1,0
"4146","491700010016",28,11,1,0
"4147","491700010018",35,6,1,0
"4148","491700010019",106,11,1,0
"4149","491700010020",38,18,1,100
"4150","491700010021",86,20,1,100
"4151","491700860931",23,35,2,100
"4152","500101060000",613,7,15,20
"4153","500101060001",20,10,1,100
"4154","500101060002",28,0,1,100
"4155","500101060006",30,7,1,0
"4156","500101060007",31,3,1,0
"4157","500101060008",28,11,1,0
"4158","500101060010",20,10,1,0
"4159","500101060011",112,9,1,0
"4160","500101060014",29,10,1,0
"4161","500101060015",33,0,1,0
"4162","500101060016",24,4,1,0
"4163","500101060019",112,6,1,0
"4164","500101060020",18,22,1,0
"4165","500101060022",90,7,1,0
"4166","500101060023",83,8,1,0
"4167","500101060024",80,8,1,100
"4168","500108030000",183,5,5,60
"4169","500108030001",27,7,1,100
"4170","500108030002",35,3,1,100
"4171","500108030003",46,4,1,0
"4172","500108030004",66,8,1,100
"4173","500108030005",46,9,1,0
"4174","500201060000",461,7,8,13
"4175","500201060001",36,6,1,0
"4176","500201060004",35,6,1,100
"4177","500201060008",37,14,1,0
"4178","500201060009",161,6,1,0
"4179","500201060010",34,21,1,0
"4180","500201060011",45,7,1,0
"4181","500201060012",45,11,1,0
"4182","500201060013",84,5,1,0
"4183","500301060000",250,5,4,50
"4184","500301060006",40,5,1,100
"4185","500301060007",96,5,1,0
"4186","500301060008",75,7,1,100
"4187","500301060009",46,4,1,0
"4188","500304030000",238,4,5,0
"4189","500304030002",30,3,1,0
"4190","500304030004",29,0,1,0
"4191","500304030005",27,0,1,0
"4192","500304030006",92,7,1,0
"4193","500304030007",63,6,1,0
"4194","500308030000",175,5,5,0
"4195","500308030003",26,0,1,0
"4196","500308030008",73,7,1,0
"4197","500308030009",48,6,1,0
"4198","500308030010",18,0,1,0
"4199","500308030011",14,0,1,0
"4200","500401060000",337,5,7,14
"4201","500401060001",27,4,1,0
"4202","500401060002",33,0,1,100
"4203","500401060004",19,5,1,0
"4204","500401060009",116,4,1,0
"4205","500401060010",32,0,1,0
"4206","500401060011",99,9,1,0
"4207","500401060012",24,0,1,0
"4208","500402060000",712,13,14,14
"4209","500402060001",37,19,1,0
"4210","500402060002",34,18,1,0
"4211","500402060003",42,10,1,0
"4212","500402060004",62,10,1,0
"4213","500402060005",38,11,1,0
"4214","500402060006",25,8,1,0
"4215","500402060010",36,19,1,0
"4216","500402060013",57,18,1,0
"4217","500402060014",109,8,1,0
"4218","500402060015",50,30,1,0
"4219","500402060016",41,10,1,100
"4220","500402060018",119,10,1,0
"4221","500402060019",38,16,1,100
"4222","500402060023",38,11,1,0
"4223","510101040000",74,24,3,0
"4224","510101040001",33,24,1,0
"4225","510101040002",23,26,1,0
"4226","510101040003",31,26,1,0
"4227","510201060000",95,6,3,0
"4228","510201060001",32,6,1,0
"4229","510201060003",39,3,1,0
"4230","510201060004",40,10,1,0
"4231","510401040000",34,18,1,100
"4232","510401040001",20,15,1,100
"4233","510401040002",20,25,1,100
"4234","510501040000",34,6,1,0
"4235","510501040001",34,6,1,0
"4236","511101060000",118,22,4,0
"4237","511101060005",36,14,1,0
"4238","511101060006",45,29,2,0
"4239","511101060008",40,23,1,0
"4240","511201040000",25,0,2,50
"4241","511201040001",25,0,2,50
"4242","511301040000",34,9,1,0
"4243","511301040002",34,9,1,0
"4244","511602040000",48,19,2,50
"4245","511602040002",48,19,2,50
"4246","511901040000",57,7,2,50
"4247","511901040001",32,3,1,100
"4248","511901040004",28,11,1,0
"4249","512001060000",190,12,5,20
"4250","512001060001",35,14,1,0
"4251","512001060004",34,9,1,100
"4252","512001060005",31,13,1,0
"4253","512001060008",59,7,1,0
"4254","512001060009",39,15,1,0
"4255","512101040000",31,23,1,0
"4256","512101040001",31,23,1,0
"4257","512201040000",80,16,4,25
"4258","512201040001",35,11,1,0
"4259","512201040002",27,19,1,0
"4260","512201040003",38,18,2,50
"4261","512300010000",128,8,5,20
"4262","512300010002",50,16,2,0
"4263","512300010004",27,15,1,0
"4264","512300010009",57,0,2,50
"4265","512404040000",45,33,2,50
"4266","512404040001",45,33,2,50
"4267","512501040000",40,13,3,33
"4268","512501040002",24,13,2,50
"4269","512501040004",32,16,2,0
"4270","512902060000",103,7,3,67
"4271","512902060002",37,8,1,100
"4272","512902060003",35,6,1,0
"4273","512902060004",35,6,1,100
"4274","513102040000",47,13,2,0
"4275","513102040001",28,21,1,0
"4276","513102040002",25,8,1,0
"4277","520101060000",258,7,5,0
"4278","520101060001",31,10,1,0
"4279","520101060002",32,3,1,0
"4280","520101060004",35,6,1,0
"4281","520101060005",78,6,1,0
"4282","520101060006",101,8,1,0
"4283","520302060000",711,8,12,0
"4284","520302060001",234,10,1,0
"4285","520302060002",47,4,1,0
"4286","520302060003",61,11,1,0
"4287","520302060004",48,15,1,0
"4288","520302060005",40,8,1,0
"4289","520302060006",46,9,1,0
"4290","520302060007",40,8,1,0
"4291","520302060008",110,12,1,0
"4292","520302060009",110,13,1,0
"4293","520302060010",41,2,1,0
"4294","520302060011",121,10,1,0
"4295","520302060013",54,9,1,0
"4296","520401040000",94,16,4,50
"4297","520401040007",36,6,1,0
"4298","520401040008",29,14,1,100
"4299","520401040009",38,26,2,50
"4300","520601080000",10,20,2,50
"4301","520601080001",10,20,2,50
"4302","520701040000",82,7,2,50
"4303","520701040001",40,3,1,0
"4304","520701040002",48,10,1,100
"4305","521200050000",106,8,3,33
"4306","521200050001",52,13,1,0
"4307","521200050003",54,2,2,50
"4308","521301060000",333,5,6,33
"4309","521301060001",114,3,1,100
"4310","521301060002",26,4,1,0
"4311","521301060003",38,8,1,0
"4312","521301060005",93,9,1,0
"4313","521301060006",49,2,1,100
"4314","521301060008",41,15,1,0
"4315","521401040000",225,7,6,50
"4316","521401040002",58,7,1,100
"4317","521401040003",25,8,1,0
"4318","521401040007",72,7,1,100
"4319","521401040008",23,9,1,100
"4320","521401040009",29,3,1,0
"4321","521401040010",33,15,1,0
"4322","521701040000",120,3,3,33
"4323","521701040002",44,5,1,100
"4324","521701040003",48,0,1,0
"4325","521701040005",34,6,1,0
"4326","521800010000",509,9,9,11
"4327","521800010006",61,10,2,50
"4328","521800010007",35,17,1,0
"4329","521800010008",35,6,1,0
"4330","521800010009",44,20,1,0
"4331","521800010010",160,8,1,0
"4332","521800010012",35,9,1,0
"4333","521800010014",39,8,1,0
"4334","521800010015",124,10,1,0
"4335","522001040000",95,9,5,80
"4336","522001040002",35,11,2,100
"4337","522001040003",60,8,3,67
"4338","522101030000",71,3,2,0
"4339","522101030004",38,0,1,0
"4340","522101030005",33,6,1,0
"4341","530101040000",56,30,2,0
"4342","530101040001",34,35,1,0
"4343","530101040002",22,23,1,0
"4344","530202060000",210,5,6,0
"4345","530202060001",26,4,1,0
"4346","530202060002",22,14,1,0
"4347","530202060003",28,4,1,0
"4348","530202060005",32,3,1,0
"4349","530202060006",69,4,1,0
"4350","530202060007",58,5,1,0
"4351","530301060000",314,10,8,0
"4352","530301060001",24,13,1,0
"4353","530301060002",24,8,1,0
"4354","530301060003",27,19,1,0
"4355","530301060004",28,14,1,0
"4356","530301060005",28,14,1,0
"4357","530301060006",48,19,1,0
"4358","530301060007",113,9,1,0
"4359","530301060008",51,12,1,0
"4360","530501060000",153,7,3,0
"4361","530501060003",46,2,1,0
"4362","530501060004",61,10,1,0
"4363","530501060006",56,5,1,0
"4364","530515060000",204,10,5,80
"4365","530515060001",44,14,1,0
"4366","530515060003",62,8,1,100
"4367","530515060004",67,9,2,100
"4368","530515060005",43,16,1,100
"4369","530600010000",674,20,20,30
"4370","530600010008",34,15,2,0
"4371","530600010009",31,3,1,0
"4372","530600010010",28,21,1,0
"4373","530600010011",21,29,1,100
"4374","530600010013",32,6,2,100
"4375","530600010014",31,29,1,0
"4376","530600010017",26,19,1,0
"4377","530600010018",26,19,1,0
"4378","530600010024",76,29,1,0
"4379","530600010025",202,20,5,40
"4380","530600010026",23,17,1,0
"4381","530600010029",28,7,1,0
"4382","530600010030",20,10,1,0
"4383","530600010034",68,25,1,100
"4384","530600010035",65,29,1,0
"4385","540801040000",28,4,1,100
"4386","540801040001",28,4,1,100
"4387","540901040000",28,14,1,100
"4388","540901040001",28,14,1,100
"4389","541001040000",70,21,3,0
"4390","541001040001",35,14,2,0
"4391","541001040002",35,29,1,0
"4392","541102060000",140,15,4,0
"4393","541102060001",32,19,1,0
"4394","541102060002",53,8,1,0
"4395","541102060004",34,18,1,0
"4396","541102060005",28,25,1,0
"4397","541201040000",77,4,2,0
"4398","541201040002",41,7,1,0
"4399","541201040003",41,0,1,0
"4400","541401040000",31,10,1,0
"4401","541401040001",31,10,1,0
"4402","550101040000",65,9,3,0
"4403","550101040001",15,7,1,0
"4404","550101040002",22,23,1,0
"4405","550101040003",36,6,1,0
"4406","550301060000",81,12,2,50
"4407","550301060002",42,14,2,50
"4408","550301060004",46,13,1,0
"4409","560501040000",67,9,2,0
"4410","560501040003",32,16,1,0
"4411","560501040004",38,8,1,0
"4412","560603040000",39,15,1,0
"4413","560603040001",39,15,1,0
"4414","560701060000",119,6,4,25
"4415","560701060001",30,3,1,0
"4416","560701060003",43,12,1,100
"4417","560701060004",29,3,1,0
"4418","560701060005",34,12,1,0
"4419","561006060000",151,9,4,25
"4420","561006060001",51,10,1,0
"4421","561006060002",34,9,1,100
"4422","561006060003",40,5,1,0
"4423","561006060004",34,9,1,0
"4424","570101040000",86,9,3,33
"4425","570101040001",37,16,1,100
"4426","570101040002",50,6,2,0
"4427","570101040003",0,0,0,0
"4428","570201040000",47,4,2,50
"4429","570201040002",47,4,2,50
"4430","570302060000",128,11,3,0
"4431","570302060001",39,8,1,0
"4432","570302060003",46,11,1,0
"4433","570302060004",49,14,1,0
"4434","570401040000",28,43,2,100
"4435","570401040001",28,43,2,100
"4436","570603040000",79,20,2,0
"4437","570603040001",42,26,1,0
"4438","570603040002",38,13,1,0
"4439","571000010000",373,4,9,11
"4440","571000010003",27,4,1,100
"4441","571000010005",28,4,1,0
"4442","571000010007",32,9,1,0
"4443","571000010008",17,6,1,0
"4444","571000010012",32,0,1,0
"4445","571000010013",17,0,1,0
"4446","571000010017",132,3,1,0
"4447","571000010019",4,0,1,0
"4448","571000010020",100,5,1,0
"4449","571502060000",86,6,3,0
"4450","571502060001",42,7,2,0
"4451","571502060002",47,9,1,0
"4452","571800010000",118,11,4,0
"4453","571800010001",28,7,1,0
"4454","571800010002",16,13,1,0
"4455","571800010006",57,9,1,0
"4456","571800010007",19,21,1,0
"4457","571901040000",38,29,2,50
"4458","571901040004",38,29,2,50
"4459","572301040000",34,12,3,33
"4460","572301040001",34,12,3,33
"4461","572702040000",44,23,2,50
"4462","572702040001",23,35,1,100
"4463","572702040002",23,17,1,0
"4464","572901040000",51,16,2,50
"4465","572901040002",27,19,1,100
"4466","572901040004",28,11,1,0
"4467","573002040000",135,15,5,60
"4468","573002040001",44,9,1,100
"4469","573002040002",33,15,1,100
"4470","573002040003",47,28,2,0
"4471","573002040004",21,5,1,100
"4472","580101030000",133,8,3,0
"4473","580101030001",35,9,1,0
"4474","580101030002",78,8,1,0
"4475","580101030003",24,13,1,0
"4476","580102030000",352,6,9,22
"4477","580102030001",31,10,2,0
"4478","580102030002",47,13,1,0
"4479","580102030004",36,11,1,100
"4480","580102030005",32,3,2,0
"4481","580102030006",36,8,1,0
"4482","580102030007",89,3,1,100
"4483","580102030008",117,5,1,0
"4484","580103030000",360,4,7,14
"4485","580103030001",43,7,1,0
"4486","580103030002",87,3,1,0
"4487","580103030003",39,5,1,0
"4488","580103030006",40,0,1,100
"4489","580103030008",111,4,1,0
"4490","580103030009",28,4,1,0
"4491","580103030010",36,0,1,0
"4492","580104030000",491,3,8,25
"4493","580104030001",38,8,1,100
"4494","580104030002",44,7,1,100
"4495","580104030003",48,0,1,0
"4496","580104030005",30,0,1,0
"4497","580104030008",50,4,1,0
"4498","580104030009",32,0,1,0
"4499","580104030010",161,3,1,0
"4500","580104030011",126,4,1,0
"4501","580105030000",336,13,6,17
"4502","580105030001",30,17,1,0
"4503","580105030002",31,19,1,0
"4504","580105030004",43,7,1,0
"4505","580105030005",114,11,1,0
"4506","580105030006",99,15,1,0
"4507","580105030007",36,19,1,100
"4508","580106030000",252,12,5,40
"4509","580106030001",6,17,1,0
"4510","580106030002",57,5,1,100
"4511","580106030003",52,6,1,100
"4512","580106030004",72,15,1,0
"4513","580106030005",78,18,1,0
"4514","580107030000",364,12,5,40
"4515","580107030001",46,7,1,0
"4516","580107030004",47,17,1,100
"4517","580107030007",121,17,1,100
"4518","580107030008",78,8,1,0
"4519","580107030009",97,10,1,0
"4520","580109020000",195,14,4,25
"4521","580109020001",46,15,1,100
"4522","580109020003",59,7,1,0
"4523","580109020004",50,12,1,0
"4524","580109020006",46,26,1,0
"4525","580201060000",520,4,10,40
"4526","580201060003",57,4,1,0
"4527","580201060004",40,5,1,0
"4528","580201060005",155,3,2,0
"4529","580201060006",49,6,1,100
"4530","580201060007",57,2,1,100
"4531","580201060008",46,2,1,0
"4532","580201060009",77,8,1,100
"4533","580201060010",71,7,2,50
"4534","580203020000",271,7,6,33
"4535","580203020001",38,5,1,100
"4536","580203020002",28,11,1,100
"4537","580203020004",76,8,1,0
"4538","580203020005",36,8,1,0
"4539","580203020007",29,10,1,0
"4540","580203020008",93,8,1,0
"4541","580205060000",960,11,15,13
"4542","580205060002",38,8,1,0
"4543","580205060003",43,2,1,100
"4544","580205060004",49,8,1,0
"4545","580205060005",43,9,1,0
"4546","580205060006",41,5,1,100
"4547","580205060007",87,14,1,0
"4548","580205060011",88,16,1,0
"4549","580205060012",35,9,1,0
"4550","580205060013",36,8,1,0
"4551","580205060014",38,18,1,0
"4552","580205060015",43,7,1,0
"4553","580205060018",37,22,1,0
"4554","580205060019",168,12,1,0
"4555","580205060020",181,13,1,0
"4556","580205060022",84,8,1,0
"4557","580206020000",114,6,3,0
"4558","580206020002",41,5,1,0
"4559","580206020003",51,12,1,0
"4560","580206020004",44,2,1,0
"4561","580207020000",176,9,3,33
"4562","580207020001",54,2,1,100
"4563","580207020002",71,11,1,0
"4564","580207020003",69,14,1,0
"4565","580208020000",212,9,4,0
"4566","580208020001",67,13,1,0
"4567","580208020002",52,19,1,0
"4568","580208020003",75,11,1,0
"4569","580208020004",45,7,1,0
"4570","580209020000",240,4,4,25
"4571","580209020001",57,2,1,0
"4572","580209020002",84,8,1,0
"4573","580209020003",50,2,1,0
"4574","580209020004",67,3,1,100
"4575","580211060000",663,5,16,25
"4576","580211060002",21,5,2,0
"4577","580211060003",26,12,1,0
"4578","580211060004",20,10,1,0
"4579","580211060005",33,9,1,0
"4580","580211060006",25,8,1,0
"4581","580211060007",25,8,1,0
"4582","580211060009",89,3,2,50
"4583","580211060010",136,5,1,0
"4584","580211060011",84,5,1,100
"4585","580211060014",37,5,1,0
"4586","580211060015",28,4,1,0
"4587","580211060016",130,5,1,0
"4588","580211060017",60,8,2,100
"4589","580211060018",23,4,1,0
"4590","580212060000",660,9,7,14
"4591","580212060001",50,4,1,0
"4592","580212060002",75,11,1,0
"4593","580212060003",67,15,1,0
"4594","580212060004",56,11,1,0
"4595","580212060005",218,7,1,0
"4596","580212060006",125,13,1,0
"4597","580212060007",97,11,1,100
"4598","580224030000",566,16,12,17
"4599","580224030001",48,19,2,50
"4600","580224030002",38,21,1,100
"4601","580224030003",29,14,1,0
"4602","580224030004",44,20,1,0
"4603","580224030005",36,0,1,0
"4604","580224030006",47,6,1,0
"4605","580224030007",46,22,1,0
"4606","580224030008",175,17,1,0
"4607","580224030009",50,26,1,0
"4608","580224030010",51,35,1,0
"4609","580224030011",62,10,1,0
"4610","580232030000",672,13,10,20
"4611","580232030002",207,12,2,0
"4612","580232030004",57,11,1,0
"4613","580232030005",56,13,1,0
"4614","580232030006",66,15,1,100
"4615","580232030008",75,13,1,0
"4616","580232030010",90,7,1,0
"4617","580232030011",53,11,1,0
"4618","580232030012",89,25,1,0
"4619","580232030014",15,33,1,100
"4620","580233020000",121,11,4,25
"4621","580233020001",48,17,1,0
"4622","580233020002",39,15,1,0
"4623","580233020003",44,5,2,50
"4624","580234020000",51,16,2,50
"4625","580234020001",32,22,1,0
"4626","580234020002",25,12,1,100
"4627","580235060000",392,14,6,50
"4628","580235060002",35,9,1,0
"4629","580235060003",49,2,1,100
"4630","580235060004",102,21,1,100
"4631","580235060005",63,17,1,0
"4632","580235060006",124,14,1,0
"4633","580235060007",36,14,1,100
"4634","580301020000",183,16,3,0
"4635","580301020001",57,14,1,0
"4636","580301020002",91,22,1,0
"4637","580301020003",40,3,1,0
"4638","580302080000",5,20,1,100
"4639","580302080001",5,20,1,100
"4640","580303020000",13,0,1,0
"4641","580303020001",13,0,1,0
"4642","580304020000",73,21,1,0
"4643","580304020001",73,21,1,0
"4644","580305020000",101,9,3,33
"4645","580305020001",39,3,1,0
"4646","580305020004",63,13,2,50
"4647","580306020000",38,5,1,0
"4648","580306020001",38,5,1,0
"4649","580401020000",183,8,4,50
"4650","580401020001",37,3,1,0
"4651","580401020003",70,7,1,100
"4652","580401020004",34,12,1,0
"4653","580401020005",54,11,1,100
"4654","580402060000",146,6,5,20
"4655","580402060002",32,13,1,0
"4656","580402060003",24,13,2,50
"4657","580402060004",86,2,1,0
"4658","580402060005",13,15,1,0
"4659","580403030000",379,14,8,38
"4660","580403030002",30,20,1,0
"4661","580403030004",30,10,1,100
"4662","580403030005",30,20,1,0
"4663","580403030009",37,22,1,100
"4664","580403030010",49,16,1,100
"4665","580403030013",119,11,1,0
"4666","580403030014",72,17,1,0
"4667","580403030017",54,6,1,0
"4668","580404030000",478,17,9,0
"4669","580404030001",47,32,1,0
"4670","580404030002",35,11,1,0
"4671","580404030004",24,17,1,0
"4672","580404030005",35,29,1,0
"4673","580404030006",34,26,1,0
"4674","580404030007",77,14,1,0
"4675","580404030008",74,19,1,0
"4676","580404030009",191,16,1,0
"4677","580404030011",27,22,1,0
"4678","580405060000",676,9,9,33
"4679","580405060001",50,2,1,0
"4680","580405060003",46,11,1,0
"4681","580405060008",74,15,1,100
"4682","580405060010",171,9,1,0
"4683","580405060011",53,9,1,0
"4684","580405060012",49,10,1,0
"4685","580405060013",52,8,1,100
"4686","580405060014",106,14,1,100
"4687","580405060016",135,13,1,0
"4688","580406060000",260,8,4,25
"4689","580406060001",52,4,1,0
"4690","580406060005",70,10,1,0
"4691","580406060007",89,8,1,100
"4692","580406060009",62,10,1,0
"4693","580410030000",537,5,9,33
"4694","580410030005",26,8,1,0
"4695","580410030008",34,6,1,0
"4696","580410030014",32,6,1,0
"4697","580410030017",189,6,1,100
"4698","580410030018",25,8,1,100
"4699","580410030019",140,6,2,50
"4700","580410030020",57,2,1,0
"4701","580410030021",63,3,1,0
"4702","580413030000",494,7,7,14
"4703","580413030003",60,13,1,0
"4704","580413030005",43,7,1,0
"4705","580413030008",59,2,1,0
"4706","580413030009",51,2,1,100
"4707","580413030011",159,9,1,0
"4708","580413030012",56,2,1,0
"4709","580413030013",82,7,1,0
"4710","580501030000",523,11,7,0
"4711","580501030001",38,11,1,0
"4712","580501030002",70,11,1,0
"4713","580501030003",51,20,1,0
"4714","580501030004",33,6,1,0
"4715","580501030005",50,12,1,0
"4716","580501030006",189,11,1,0
"4717","580501030007",125,12,1,0
"4718","580502020000",251,14,6,50
"4719","580502020001",100,9,1,0
"4720","580502020002",36,22,2,50
"4721","580502020004",66,12,1,0
"4722","580502020005",34,18,1,100
"4723","580502020006",32,22,1,100
"4724","580503030000",304,7,7,43
"4725","580503030001",27,7,2,100
"4726","580503030003",39,0,1,0
"4727","580503030004",30,10,1,0
"4728","580503030006",111,11,1,0
"4729","580503030007",31,6,1,100
"4730","580503030008",85,6,1,0
"4731","580504030000",241,9,5,0
"4732","580504030001",33,6,1,0
"4733","580504030003",35,11,1,0
"4734","580504030004",92,9,1,0
"4735","580504030005",65,9,1,0
"4736","580504030006",33,9,1,0
"4737","580505020000",237,6,5,20
"4738","580505020002",38,8,1,100
"4739","580505020003",36,0,1,0
"4740","580505020004",77,6,1,0
"4741","580505020005",39,3,1,0
"4742","580505020006",72,8,1,0
"4743","580506030000",310,8,5,20
"4744","580506030003",42,12,1,0
"4745","580506030004",60,8,1,0
"4746","580506030005",87,7,1,0
"4747","580506030007",108,8,1,100
"4748","580506030008",38,8,1,0
"4749","580507060000",506,7,10,30
"4750","580507060002",24,4,1,0
"4751","580507060003",22,0,1,0
"4752","580507060004",24,8,1,0
"4753","580507060005",45,7,1,0
"4754","580507060006",167,8,1,0
"4755","580507060007",50,2,1,100
"4756","580507060008",21,5,1,0
"4757","580507060009",28,4,1,100
"4758","580507060010",82,11,1,100
"4759","580507060011",76,12,1,0
"4760","580509030000",364,8,7,0
"4761","580509030001",36,6,1,0
"4762","580509030004",34,9,1,0
"4763","580509030005",43,14,1,0
"4764","580509030007",38,13,1,0
"4765","580509030010",51,12,1,0
"4766","580509030011",51,10,1,0
"4767","580509030012",145,8,1,0
"4768","580512030000",1217,16,18,17
"4769","580512030001",68,9,1,0
"4770","580512030002",38,18,1,0
"4771","580512030003",44,11,1,0
"4772","580512030004",47,19,1,0
"4773","580512030005",45,22,1,0
"4774","580512030006",61,28,1,0
"4775","580512030007",59,20,1,0
"4776","580512030009",51,8,1,100
"4777","580512030010",43,12,1,0
"4778","580512030012",39,13,1,0
"4779","580512030013",53,13,1,100
"4780","580512030015",79,9,1,0
"4781","580512030016",81,16,1,0
"4782","580512030018",319,21,2,0
"4783","580512030020",88,26,1,0
"4784","580512030021",77,17,1,0
"4785","580512030026",79,9,1,100
"4786","580513030000",498,6,8,0
"4787","580513030001",43,2,1,0
"4788","580513030002",43,0,1,0
"4789","580513030003",42,2,1,0
"4790","580513030005",62,11,1,0
"4791","580513030006",144,4,1,0
"4792","580513030007",50,8,1,0
"4793","580513030008",83,8,1,0
"4794","580513030009",38,16,1,0
"4795","580514020000",8,0,1,0
"4796","580514020001",8,0,1,0
"4797","580601040000",191,15,4,50
"4798","580601040002",37,19,1,0
"4799","580601040003",41,5,1,0
"4800","580601040004",58,19,1,100
"4801","580601040005",69,19,1,100
"4802","580602040000",180,15,8,13
"4803","580602040002",0,0,1,0
"4804","580602040003",0,0,1,0
"4805","580602040004",0,0,1,0
"4806","580602040006",60,15,2,50
"4807","580602040007",0,0,1,0
"4808","580602040008",122,15,1,0
"4809","580602040009",0,0,1,0
"4810","580602860032",41,37,2,100
"4811","580603020000",21,14,1,0
"4812","580603020001",21,14,1,0
"4813","580701020000",37,14,1,0
"4814","580701020001",37,14,1,0
"4815","580801060000",683,5,12,8
"4816","580801060001",30,7,1,0
"4817","580801060004",28,0,1,0
"4818","580801060005",36,3,1,0
"4819","580801060007",39,0,1,0
"4820","580801060008",36,3,1,0
"4821","580801060013",41,2,1,0
"4822","580801060014",132,8,1,0
"4823","580801060016",58,7,1,100
"4824","580801060018",40,0,1,0
"4825","580801060019",65,8,1,0
"4826","580801060022",144,8,1,0
"4827","580801060024",87,2,1,0
"4828","580805060000",268,9,5,20
"4829","580805060001",34,3,1,0
"4830","580805060004",98,11,1,100
"4831","580805060005",37,8,1,0
"4832","580805060006",41,7,1,0
"4833","580805060007",78,12,1,0
"4834","580901020000",15,13,1,0
"4835","580901020001",15,13,1,0
"4836","580902020000",183,9,3,0
"4837","580902020001",86,10,1,0
"4838","580902020002",52,10,1,0
"4839","580902020004",58,10,1,0
"4840","580903020000",13,0,1,100
"4841","580903020001",13,0,1,100
"4842","580905020000",168,14,3,0
"4843","580905020001",56,13,1,0
"4844","580905020002",56,7,1,0
"4845","580905020004",61,26,1,0
"4846","580906030000",109,16,3,33
"4847","580906030001",0,0,1,100
"4848","580906030002",49,12,1,0
"4849","580906030003",64,17,1,0
"4850","580909020000",38,13,1,100
"4851","580909020001",38,13,1,100
"4852","580910080000",5,0,1,0
"4853","580910080001",5,0,1,0
"4854","580912060000",222,4,6,33
"4855","580912060001",124,6,1,0
"4856","580912060002",35,6,2,0
"4857","580912060003",22,5,1,100
"4858","580912060004",34,0,1,0
"4859","580912060005",18,0,1,100
"4860","580913080000",29,3,1,0
"4861","580913080001",29,3,1,0
"4862","580917020000",27,11,1,0
"4863","580917020001",27,11,1,0
"4864","581002020000",18,17,1,0
"4865","581002020001",18,17,1,0
"4866","581004020000",12,8,1,100
"4867","581004020001",12,8,1,100
"4868","581005020000",75,8,2,50
"4869","581005020002",37,5,1,0
"4870","581005020003",41,10,1,100
"4871","581010020000",60,13,2,0
"4872","581010020001",37,16,1,0
"4873","581010020002",29,7,1,0
"4874","581012020000",123,9,2,0
"4875","581012020001",64,9,1,0
"4876","581012020002",61,8,1,0
"4877","581015080000",7,29,1,0
"4878","581015080001",7,29,1,0
"4879","590501060000",125,20,2,50
"4880","590501060002",60,18,1,100
"4881","590501060003",65,22,1,0
"4882","590801040000",41,10,3,0
"4883","590801040001",23,9,2,0
"4884","590801040002",18,11,1,0
"4885","590901060000",143,14,3,67
"4886","590901060005",57,19,1,0
"4887","590901060006",44,5,1,100
"4888","590901060008",52,15,1,100
"4889","591201040000",96,20,2,0
"4890","591201040002",55,24,1,0
"4891","591201040003",53,15,1,0
"4892","591301040000",26,4,1,0
"4893","591301040001",26,4,1,0
"4894","591302040000",48,13,2,50
"4895","591302040003",28,18,1,0
"4896","591302040004",31,10,1,100
"4897","591401060000",266,12,6,33
"4898","591401060002",22,5,1,0
"4899","591401060003",53,15,2,100
"4900","591401060004",43,16,1,0
"4901","591401060005",83,8,1,0
"4902","591401060006",71,10,1,0
"4903","591502040000",91,7,2,0
"4904","591502040003",44,11,1,0
"4905","591502040004",48,2,1,0
"4906","600101060000",114,9,4,25
"4907","600101060002",26,4,1,100
"4908","600101060004",18,17,1,0
"4909","600101060005",42,12,1,0
"4910","600101060006",39,8,1,0
"4911","600301040000",72,11,2,0
"4912","600301040002",37,8,1,0
"4913","600301040003",35,14,1,0
"4914","600402040000",94,14,3,0
"4915","600402040001",31,13,1,0
"4916","600402040003",23,22,1,0
"4917","600402040004",46,13,1,0
"4918","600601060000",165,13,4,50
"4919","600601060001",35,9,1,100
"4920","600601060002",38,13,1,100
"4921","600601060006",47,19,1,0
"4922","600601060007",59,15,1,0
"4923","600801040000",85,14,3,33
"4924","600801040001",30,13,1,100
"4925","600801040002",27,11,1,0
"4926","600801040003",32,16,1,0
"4927","600903040000",77,12,4,25
"4928","600903040001",30,7,1,0
"4929","600903040003",26,8,2,50
"4930","600903040004",31,19,1,0
"4931","610301060000",151,23,4,25
"4932","610301060001",55,25,1,100
"4933","610301060003",54,17,1,0
"4934","610301060006",10,30,1,0
"4935","610301060007",10,40,1,0
"4936","610301060008",41,32,1,0
"4937","610327020000",40,25,1,100
"4938","610327020002",40,25,1,100
"4939","610501040000",64,27,2,50
"4940","610501040001",37,22,1,100
"4941","610501040002",27,33,1,0
"4942","610600010000",480,18,12,50
"4943","610600010001",33,21,1,0
"4944","610600010002",30,30,1,100
"4945","610600010003",29,10,1,0
"4946","610600010004",36,31,1,0
"4947","610600010007",23,30,1,100
"4948","610600010008",24,17,1,100
"4949","610600010011",38,16,1,100
"4950","610600010012",36,22,1,100
"4951","610600010014",60,20,1,0
"4952","610600010015",54,15,1,0
"4953","610600010017",117,10,1,0
"4954","610600010019",29,17,1,100
"4955","610600860944",16,6,0,0
"4956","610801040000",104,7,3,0
"4957","610801040001",34,9,1,0
"4958","610801040002",35,6,1,0
