"INSTITUTION_ID","ENTITY_CD","ENTITY_NAME","YEAR","SUBGROUP_NAME","COHORT","STATE_BASELINE","SCHOOL_BASELINE","COHORT_COUNT","GRAD_RATE","MIP","STATE_MIP","LONG_TERM_GOAL","EXCEED_LT_GOAL","MET_SH_TARGET","MET_AG_TARGET","END_GOAL","COHORT_LEVEL","OVERRIDE","CHANGE_COHORT","CHANGE_GRAD_RATE","CHANGE_SH_TARGET","CHANGE_AG_TARGET","CHANGE_COHORT_LEVEL","DISPLAY_COHORT_COUNT"
"800000040176","441800050006","PORT JERVIS SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","87.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000040172","441903020001","GEORGE F BAKER HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000040160","442101060002","WARWICK VALLEY HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000040146","442115020001","S S SEWARD INSTITUTE","2019","All Students","Combined","s","s","s","95.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000050743","450101060003","CHARLES D'AMICO HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.2","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000050759","450607040002","KENDALL JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","94","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000050762","450704040001","HOLLEY JUNIOR SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000050774","450801060004","MEDINA HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000050781","451001040002","L A WEBBER MIDDLE-HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000040070","460102040006","ALTMAR-PARISH-WILLIAMSTOWN JR/SR HIGH SCHOOL","2019","All Students","Combined","s","s","s","84.7","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000040066","460500010005","G RAY BODLEY HIGH SCHOOL","2019","All Students","Combined","s","s","s","82.8","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000040016","460701040002","HANNIBAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","83.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000040012","460801060005","PAUL V MOORE HIGH SCHOOL","2019","All Students","Combined","s","s","s","89.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000040006","460901060003","MEXICO HIGH SCHOOL","2019","All Students","Combined","s","s","s","91","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039988","461300010008","OSWEGO HIGH SCHOOL","2019","All Students","Combined","s","s","s","80.2","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000039936","461801040001","PULASKI HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000039915","461901040001","SANDY CREEK HIGH SCHOOL","2019","All Students","Combined","s","s","s","94.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039908","462001060006","JOHN C BIRDLEBOUGH HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039885","470202040003","GILBERTSVILLE-MOUNT UPTON JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039892","470501040001","EDMESTON CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","92.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039884","470801040001","LAURENS CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","95.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039876","470901040001","SCHENEVUS CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","92.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039849","471101040001","MILFORD CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","95","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039843","471201040001","MORRIS CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","91.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039821","471400010002","ONEONTA SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000039813","471601040005","UNATEGO JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039819","471701040003","COOPERSTOWN JUNIOR/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039782","472001040001","RICHFIELD SPRINGS CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000085446","472001040002","RICHFIELD SPRINGS JR/SR HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.2","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000039774","472202040001","CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","92","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000039760","472506040001","WORCESTER SCHOOL","2019","All Students","Combined","s","s","s","85.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000039765","480101060001","MAHOPAC HIGH SCHOOL","2019","All Students","Combined","s","s","s","96.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039739","480102060005","CARMEL HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039705","480401040002","HALDANE HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039695","480503040001","PUTNAM VALLEY HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039665","480601060003","BREWSTER HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039642","490101040006","BERLIN HIGH SCHOOL","2019","All Students","Combined","s","s","s","85.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000039623","490202040002","TAMARAC MIDDLE SCHOOL HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039633","490301060007","COLUMBIA HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039612","490501060003","HOOSICK FALLS JUNIOR/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","87.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000039582","490601060003","LANSINGBURGH SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","82.3","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000039534","491200010007","RENSSELAER JUNIOR/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","86.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000039533","491302060002","AVERILL PARK HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039480","491401040002","HOOSIC VALLEY JUNIOR SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039510","491501040002","MAPLE HILL HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039478","491700010019","TROY HIGH SCHOOL","2019","All Students","Combined","s","s","s","88.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039346","500101060011","CLARKSTOWN NORTH SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039353","500101060019","CLARKSTOWN SOUTH SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039333","500101060020","BIRCHWOOD SCHOOL","2019","All Students","Combined","s","s","s","80.8","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000039312","500108030004","NANUET SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039267","500201060000","HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)","2019","All Students","Combined","s","s","s","86.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000039271","500201060009","NORTH ROCKLAND HIGH SCHOOL","2019","All Students","Combined","s","s","s","87.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000039242","500301060007","TAPPAN ZEE HIGH SCHOOL","2019","All Students","Combined","s","s","s","96.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039191","500304030006","NYACK SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","91","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039156","500308030008","PEARL RIVER HIGH SCHOOL","2019","All Students","Combined","s","s","s","99.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039139","500401060009","SUFFERN SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","96.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000039088","500402060014","SPRING VALLEY HIGH SCHOOL","2019","All Students","Combined","s","s","s","67.4","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000039091","500402060018","RAMAPO HIGH SCHOOL","2019","All Students","Combined","s","s","s","71.1","s","s","s","s","s","s","s","1",NA,NA,NA,NA,NA,NA,NA
"800000038910","510101040003","SAINT LAWRENCE HIGH SCHOOL","2019","All Students","Combined","s","s","s","87.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038901","510201060003","H C WILLIAMS SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","86.8","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038858","510401040001","CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","93","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038886","510501040001","COLTON-PIERREPONT CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","97.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038851","511101060005","GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","81.5","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000038829","511201040001","HAMMOND CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","81.4","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000038834","511301040002","HERMON-DEKALB CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","90","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038815","511602040002","LISBON CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","99.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038826","511901040001","MADRID-WADDINGTON JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.8","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038799","512001060008","MASSENA SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","84","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000038787","512101040001","MORRISTOWN CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","90.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038771","512201040001","NORWOOD-NORFOLK SCHOOL","2019","All Students","Combined","s","s","s","84.6","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000038767","512300010009","OGDENSBURG FREE ACADEMY","2019","All Students","Combined","s","s","s","87.8","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038781","512404040001","HEUVELTON CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","91.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000055813","512501040004","PARISHVILLE-HOPKINTON JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038716","512902060003","POTSDAM SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038697","513102040002","EDWARDS-KNOX JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","89","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038703","520101060006","BURNT HILLS-BALLSTON LAKE SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038685","520302060001","SHENENDEHOWA HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038632","520401040007","CORINTH HIGH SCHOOL","2019","All Students","Combined","s","s","s","86","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038606","520701040002","GALWAY JUNIOR/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038635","521200050003","MECHANICVILLE JUNIOR/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038613","521301060001","BALLSTON SPA SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","90","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038602","521301060003","GORDON CREEK ELEMENTARY SCHOOL","2019","All Students","Combined","s","s","s","s","s","s","s","s","s","s","s","s",NA,NA,NA,NA,NA,NA,NA
"800000038569","521401040007","SOUTH GLENS FALLS SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","89.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038576","521701040002","SCHUYLERVILLE HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038531","521800010010","SARATOGA SPRINGS HIGH SCHOOL","2019","All Students","Combined","s","s","s","94","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038502","522001040003","STILLWATER MIDDLE SCHOOL HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038487","522101030004","WATERFORD-HALFMOON JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038467","530101040001","DUANESBURG HIGH SCHOOL","2019","All Students","Combined","s","s","s","96.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038460","530202060006","SCOTIA-GLENVILLE SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","89","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038443","530301060007","NISKAYUNA HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038439","530501060006","SCHALMONT HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038388","530515060004","MOHONASEN SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","89.9","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038397","530600010025","SCHENECTADY HIGH SCHOOL","2019","All Students","Combined","s","s","s","67.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000038273","540801040001","GILBOA-CONESVILLE CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","89.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038242","540901040001","JEFFERSON CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","82.6","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000038245","541001040001","MIDDLEBURGH JUNIOR/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038234","541102060002","COBLESKILL-RICHMONDVILLE HIGH SCHOOL","2019","All Students","Combined","s","s","s","84.9","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038205","541201040003","SCHOHARIE HIGH SCHOOL","2019","All Students","Combined","s","s","s","90","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038195","541401040001","SHARON SPRINGS CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","85.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038181","550101040003","ODESSA-MONTOUR JUNIOR/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000034158","550301060004","WATKINS GLEN CENTRAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","91","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038148","560501040004","SOUTH SENECA MIDDLE/HIGH SCHOOL","2019","All Students","Combined","s","s","s","86","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000038115","560603040001","ROMULUS CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","92.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038119","560701060003","MYNDERSE ACADEMY","2019","All Students","Combined","s","s","s","89.6","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038088","561006060001","WATERLOO HIGH SCHOOL","2019","All Students","Combined","s","s","s","84.7","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000038070","570101040002","ADDISON HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038030","570201040002","AVOCA CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","97.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000038033","570302060003","HAVERLING SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037997","570401040001","BRADFORD CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","78.4","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000038010","570603040002","CAMPBELL-SAVONA JUNIOR/SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","94.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037973","571000010017","CORNING-PAINTED POST HIGH SCHOOL","2019","All Students","Combined","s","s","s","87.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057178","571000010019","CORNING PAINTED POST HIGH SCHOOL LEARNING CENTER","2019","All Students","Combined","s","s","s","66.3","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000057900","571502060000","CANISTEO-GREENWOOD CSD","2019","All Students","Combined","s","s","s","90.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037991","571502060001","CANISTEO-GREENWOOD HIGH SCHOOL","2019","All Students","Combined","s","s","s","91.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037936","571800010006","HORNELL SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037910","571901040004","ARKPORT CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","92.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037918","572301040001","PRATTSBURGH CENTRAL SCHOOL","2019","All Students","Combined","s","s","s","97.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037889","572702040002","JASPER-TROUPSBURG JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","96.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037894","572901040004","HAMMONDSPORT JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","94.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000050982","573002040001","WAYLAND-COHOCTON HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037871","580101030002","BABYLON JUNIOR-SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","97","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037841","580102030008","WEST BABYLON SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037825","580103030008","NORTH BABYLON HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037805","580104030010","LINDENHURST SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","94","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037796","580105030005","WALTER G O'CONNELL COPIAGUE HIGH SCHOOL","2019","All Students","Combined","s","s","s","94.6","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037769","580106030005","AMITYVILLE MEMORIAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","83.5","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000037755","580107030007","DEER PARK HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037743","580109020003","WYANDANCH MEMORIAL HIGH SCHOOL","2019","All Students","Combined","s","s","s","75.1","s","s","s","s","s","s","s","2",NA,NA,NA,NA,NA,NA,NA
"800000037718","580201060005","WARD MELVILLE SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037698","580203020008","COMSEWOGUE HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037658","580205060019","SACHEM HIGH SCHOOL NORTH","2019","All Students","Combined","s","s","s","95","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000057970","580205060020","SACHEM HIGH SCHOOL EAST","2019","All Students","Combined","s","s","s","95.7","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037641","580206020003","EARL L VANDERMEULEN HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037630","580207020003","MOUNT SINAI HIGH SCHOOL","2019","All Students","Combined","s","s","s","99.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037619","580208020003","MILLER PLACE HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037614","580209020002","ROCKY POINT HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037590","580211060010","NEWFIELD HIGH SCHOOL","2019","All Students","Combined","s","s","s","93.9","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037574","580211060016","CENTEREACH HIGH SCHOOL","2019","All Students","Combined","s","s","s","93","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037546","580212060005","LONGWOOD HIGH SCHOOL","2019","All Students","Combined","s","s","s","89.4","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000037524","580224030008","PATCHOGUE-MEDFORD HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037485","580232030002","WILLIAM FLOYD HIGH SCHOOL","2019","All Students","Combined","s","s","s","85.9","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000037469","580233020001","CENTER MORICHES HIGH SCHOOL","2019","All Students","Combined","s","s","s","93","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037447","580235060006","BELLPORT SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","90.2","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037427","580301020002","EAST HAMPTON HIGH SCHOOL","2019","All Students","Combined","s","s","s","87.2","s","s","s","s","s","s","s","3",NA,NA,NA,NA,NA,NA,NA
"800000037422","580305020004","PIERSON MIDDLE/HIGH SCHOOL","2019","All Students","Combined","s","s","s","92.3","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037405","580401020003","ELWOOD/JOHN GLENN HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.1","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037397","580402060004","COLD SPRING HARBOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","98.8","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037384","580403030013","HUNTINGTON HIGH SCHOOL","2019","All Students","Combined","s","s","s","95.4","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
"800000037350","580404030009","NORTHPORT SENIOR HIGH SCHOOL","2019","All Students","Combined","s","s","s","97.5","s","s","s","s","s","s","s","4",NA,NA,NA,NA,NA,NA,NA
